timestamp,long,lat,individual-local-identifier
2008-04-14 22:39:28,-1.34713,55.76825,gp13-902-08
2008-04-14 23:07:00,-1.32528,55.77913,gp13-902-08
2008-04-14 23:39:36,-1.30032,55.78788,gp13-902-08
2008-04-15 00:08:40,-1.26894,55.79855,gp13-902-08
2008-04-15 00:37:08,-1.23471,55.80845,gp13-902-08
2008-04-15 01:08:44,-1.20435,55.82216,gp13-902-08
2008-04-15 01:37:00,-1.17549,55.83445,gp13-902-08
2008-04-15 02:09:20,-1.14552,55.85199,gp13-902-08
2008-04-15 03:08:48,-1.07909,55.88141,gp13-902-08
2008-04-15 03:38:40,-1.04244,55.89437,gp13-902-08
2008-04-15 04:07:00,-1.00878,55.90801,gp13-902-08
2008-04-15 05:38:24,-0.91249,55.95303,gp13-902-08
2008-04-15 06:07:52,-0.89915,55.97239,gp13-902-08
2008-04-15 06:38:28,-0.89842,55.99807,gp13-902-08
2008-04-15 07:07:00,-0.89307,56.01109,gp13-902-08
2008-04-15 07:40:28,-0.88655,56.03285,gp13-902-08
2008-04-15 08:07:00,-0.87736,56.05042,gp13-902-08
2008-04-15 08:40:12,-0.87511,56.07014,gp13-902-08
2008-04-15 09:38:32,-0.86341,56.10465,gp13-902-08
2008-04-15 11:38:48,-0.83211,56.16907,gp13-902-08
2008-04-15 12:37:04,-0.83316,56.19879,gp13-902-08
2008-04-15 13:09:00,-0.82884,56.21761,gp13-902-08
2008-04-15 15:08:44,-0.77888,56.27303,gp13-902-08
2008-04-15 15:41:08,-0.76622,56.29288,gp13-902-08
2008-04-15 16:08:36,-0.77097,56.31254,gp13-902-08
2008-04-15 17:09:24,-0.73206,56.3469,gp13-902-08
2008-04-15 17:39:08,-0.73036,56.36618,gp13-902-08
2008-04-15 18:07:00,-0.73131,56.39037,gp13-902-08
2008-04-15 18:41:40,-0.74205,56.41996,gp13-902-08
2008-04-15 19:41:20,-0.75588,56.46548,gp13-902-08
2008-04-15 20:08:20,-0.75812,56.47875,gp13-902-08
2008-04-15 20:37:20,-0.77266,56.49721,gp13-902-08
2008-04-15 23:37:00,-0.78836,56.51019,gp13-902-08
2008-04-16 01:07:52,-0.78307,56.5466,gp13-902-08
2008-04-16 02:08:00,-0.77241,56.57526,gp13-902-08
2008-04-16 02:41:04,-0.76931,56.59396,gp13-902-08
2008-04-16 03:11:28,-0.76671,56.61024,gp13-902-08
2008-04-16 04:08:04,-0.76434,56.6205,gp13-902-08
2008-04-16 05:09:08,-0.76492,56.64346,gp13-902-08
2008-04-16 06:10:48,-0.76315,56.67501,gp13-902-08
2008-04-16 08:07:20,-0.70621,56.72931,gp13-902-08
2008-04-16 08:37:00,-0.68793,56.74006,gp13-902-08
2008-04-16 09:09:24,-0.66349,56.75159,gp13-902-08
2008-04-16 09:38:52,-0.6407,56.76044,gp13-902-08
2008-04-16 10:10:24,-0.61496,56.76611,gp13-902-08
2008-04-16 10:38:52,-0.59757,56.7669,gp13-902-08
2008-04-16 12:38:48,-0.60054,56.75326,gp13-902-08
2008-04-16 14:39:08,-0.5322,56.77864,gp13-902-08
2008-04-16 15:08:56,-0.50028,56.78449,gp13-902-08
2008-04-16 15:41:16,-0.47158,56.79128,gp13-902-08
2008-04-16 17:40:48,-0.36232,56.82927,gp13-902-08
2008-04-16 18:11:48,-0.33292,56.84116,gp13-902-08
2008-04-16 18:38:00,-0.30703,56.84823,gp13-902-08
2008-04-16 19:07:04,-0.26928,56.85346,gp13-902-08
2008-04-16 20:37:24,-0.17086,56.8617,gp13-902-08
2008-04-17 00:07:16,0.00886,56.82305,gp13-902-08
2008-04-17 01:10:56,0.06341,56.81163,gp13-902-08
2008-04-17 02:40:28,0.12788,56.80029,gp13-902-08
2008-04-17 04:39:56,0.23094,56.78981,gp13-902-08
2008-04-17 05:07:00,0.24938,56.78609,gp13-902-08
2008-04-17 06:37:08,0.31354,56.78383,gp13-902-08
2008-04-17 10:08:28,0.53869,56.77378,gp13-902-08
2008-04-17 12:07:12,0.66892,56.74065,gp13-902-08
2008-04-17 12:38:32,0.69873,56.73253,gp13-902-08
2008-04-17 14:09:32,0.7825,56.71575,gp13-902-08
2008-04-17 14:37:08,0.81085,56.70962,gp13-902-08
2008-04-17 15:38:20,0.87013,56.69248,gp13-902-08
2008-04-17 16:08:32,0.89468,56.68256,gp13-902-08
2008-04-17 16:39:12,0.92295,56.67246,gp13-902-08
2008-04-17 17:10:16,0.95081,56.66589,gp13-902-08
2008-04-17 17:40:44,0.98423,56.6594,gp13-902-08
2008-04-17 19:08:36,1.07646,56.65244,gp13-902-08
2008-04-18 00:10:40,1.17253,56.61959,gp13-902-08
2008-04-18 00:37:24,1.18759,56.61644,gp13-902-08
2008-04-18 01:12:28,1.22232,56.60641,gp13-902-08
2008-04-18 01:41:56,1.25488,56.60509,gp13-902-08
2008-04-18 02:07:28,1.27757,56.59311,gp13-902-08
2008-04-18 04:07:04,1.3995,56.58589,gp13-902-08
2008-04-18 05:39:44,1.50305,56.60883,gp13-902-08
2008-04-18 12:07:04,1.882689999,56.5881,gp13-902-08
2008-04-18 18:08:08,2.167939999,56.5315,gp13-902-08
2008-04-18 18:39:04,2.198199999,56.52077,gp13-902-08
2008-04-18 19:07:04,2.222779998,56.51607,gp13-902-08
2008-04-18 22:07:04,2.328119998,56.48334,gp13-902-08
2008-04-19 00:37:16,2.309139998,56.47518,gp13-902-08
2008-04-19 02:07:24,2.289029998,56.46616,gp13-902-08
2008-04-19 02:40:16,2.298159998,56.4572,gp13-902-08
2008-04-19 03:12:12,2.317329998,56.44585,gp13-902-08
2008-04-19 04:38:16,2.359289998,56.43319,gp13-902-08
2008-04-19 11:11:40,2.680219997,56.33602,gp13-902-08
2008-04-19 12:41:08,2.746289996,56.29646,gp13-902-08
2008-04-19 14:37:16,2.806079996,56.23082,gp13-902-08
2008-04-19 15:09:56,2.815529996,56.2142,gp13-902-08
2008-04-19 15:37:00,2.827879996,56.19729,gp13-902-08
2008-04-19 16:09:00,2.842259996,56.17923,gp13-902-08
2008-04-19 16:40:20,2.853699996,56.163,gp13-902-08
2008-04-19 17:10:24,2.870159996,56.14813,gp13-902-08
2008-04-19 17:37:52,2.884179995,56.13583,gp13-902-08
2008-04-19 18:37:56,2.919669995,56.10713,gp13-902-08
2008-04-19 21:07:24,3.017589994,56.05055,gp13-902-08
2008-04-20 01:38:36,3.047769994,56.01096,gp13-902-08
2008-04-20 02:38:24,3.067839994,55.98958,gp13-902-08
2008-04-20 06:07:00,3.166299993,55.91505999,gp13-902-08
2008-04-20 06:39:40,3.186399993,55.89819999,gp13-902-08
2008-04-20 07:07:00,3.197559993,55.88631999,gp13-902-08
2008-04-20 10:10:08,3.260109992,55.85113999,gp13-902-08
2008-04-20 11:09:52,3.287849992,55.81968999,gp13-902-08
2008-04-20 17:37:40,3.42359999,55.67973999,gp13-902-08
2008-04-20 18:09:20,3.43060999,55.66699999,gp13-902-08
2008-04-20 19:40:20,3.485009989,55.65019999,gp13-902-08
2008-04-20 21:39:36,3.487409989,55.67100999,gp13-902-08
2008-04-20 22:07:56,3.490559989,55.67486999,gp13-902-08
2008-04-21 02:38:36,3.483319989,55.68246999,gp13-902-08
2008-04-21 03:37:00,3.478629989,55.69029999,gp13-902-08
2008-04-21 04:39:08,3.463079989,55.69709999,gp13-902-08
2008-04-21 08:09:36,3.518239988,55.70710999,gp13-902-08
2008-04-21 10:07:44,3.561789988,55.74031999,gp13-902-08
2008-04-21 12:40:12,3.572119987,55.75769999,gp13-902-08
2008-04-21 13:39:24,3.601839987,55.75022999,gp13-902-08
2008-04-21 14:10:24,3.587999987,55.73385999,gp13-902-08
2008-04-21 16:37:20,3.548149988,55.74712999,gp13-902-08
2008-04-21 17:38:28,3.539609988,55.75592999,gp13-902-08
2008-04-21 18:39:44,3.528639988,55.76727999,gp13-902-08
2008-04-22 00:07:00,3.522979988,55.76445999,gp13-902-08
2008-04-22 01:37:32,3.510909989,55.76722999,gp13-902-08
2008-04-22 02:08:00,3.486189989,55.76565999,gp13-902-08
2008-04-22 04:08:32,3.461919989,55.74881999,gp13-902-08
2008-04-22 05:07:24,3.458059989,55.73848999,gp13-902-08
2008-04-22 07:42:36,3.44524999,55.74133999,gp13-902-08
2008-04-22 08:07:08,3.44604999,55.74204999,gp13-902-08
2008-04-22 08:40:04,3.44122999,55.74179999,gp13-902-08
2008-04-22 09:37:16,3.44189999,55.74020999,gp13-902-08
2008-04-22 10:39:12,3.453519989,55.74996999,gp13-902-08
2008-04-22 11:07:28,3.454539989,55.74969999,gp13-902-08
2008-04-22 14:38:12,3.471849989,55.75249999,gp13-902-08
2008-04-22 16:09:24,3.453679989,55.73119999,gp13-902-08
2008-04-22 16:39:36,3.457419989,55.73074999,gp13-902-08
2008-04-22 17:07:48,3.452129989,55.73920999,gp13-902-08
2008-04-22 18:09:56,3.44733999,55.73122999,gp13-902-08
2008-04-22 22:07:32,3.490739989,55.71524999,gp13-902-08
2008-04-22 22:37:48,3.484359989,55.71272999,gp13-902-08
2008-04-23 00:07:04,3.532439988,55.71500999,gp13-902-08
2008-04-23 01:37:00,3.522279988,55.71864999,gp13-902-08
2008-04-23 03:08:48,3.490969989,55.67877999,gp13-902-08
2008-04-23 03:37:00,3.479859989,55.66475999,gp13-902-08
2008-04-23 04:09:04,3.457099989,55.67343999,gp13-902-08
2008-04-23 05:40:32,3.464149989,55.69787999,gp13-902-08
2008-04-23 09:38:52,3.594859987,55.72947999,gp13-902-08
2008-04-23 10:37:00,3.562899988,55.75052999,gp13-902-08
2008-04-23 16:37:48,3.553949988,55.68937999,gp13-902-08
2008-04-23 17:09:08,3.560409988,55.67341999,gp13-902-08
2008-04-23 20:38:32,3.573749987,55.70480999,gp13-902-08
2008-04-24 02:40:32,3.704839985,55.76623999,gp13-902-08
2008-04-24 03:08:00,3.725649984,55.77928999,gp13-902-08
2008-04-24 04:37:20,3.804929983,55.78879999,gp13-902-08
2008-04-24 05:09:40,3.828019982,55.79276999,gp13-902-08
2008-04-24 06:40:12,3.91932998,55.80368999,gp13-902-08
2008-04-24 09:37:16,4.105299974,55.79053999,gp13-902-08
2008-04-24 10:08:20,4.124569974,55.79142999,gp13-902-08
2008-04-24 11:07:44,4.201029971,55.79265999,gp13-902-08
2008-04-24 12:39:28,4.270639968,55.77575999,gp13-902-08
2008-04-24 14:38:56,4.278829968,55.77207999,gp13-902-08
2008-04-24 17:08:24,4.306689967,55.77073999,gp13-902-08
2008-04-24 19:07:12,4.371759964,55.75100999,gp13-902-08
2008-04-24 19:38:12,4.357809964,55.76754999,gp13-902-08
2008-04-24 20:09:24,4.348059965,55.78420999,gp13-902-08
2008-04-24 22:09:08,4.285469968,55.75024999,gp13-902-08
2008-04-25 03:37:32,4.292549967,55.73274999,gp13-902-08
2008-04-25 06:07:48,4.21506997,55.70268999,gp13-902-08
2008-04-25 06:37:24,4.175719972,55.69516999,gp13-902-08
2008-04-25 08:09:20,4.069199976,55.68632999,gp13-902-08
2008-04-25 10:09:52,3.93177998,55.70473999,gp13-902-08
2008-04-25 17:39:16,3.664039986,55.76068999,gp13-902-08
2008-04-25 18:38:56,3.654149986,55.75839999,gp13-902-08
2008-04-25 19:08:40,3.627309986,55.75516999,gp13-902-08
2008-04-25 23:39:20,3.38259999,55.70490999,gp13-902-08
2008-04-26 01:39:56,3.308649991,55.68505999,gp13-902-08
2008-04-26 02:39:12,3.250929992,55.67464999,gp13-902-08
2008-04-26 03:39:20,3.195659993,55.66264999,gp13-902-08
2008-04-26 04:07:48,3.160269993,55.65515,gp13-902-08
2008-04-26 04:39:32,3.118619994,55.65099,gp13-902-08
2008-04-26 05:38:20,3.041249994,55.65002,gp13-902-08
2008-04-26 06:07:44,3.008949995,55.65021,gp13-902-08
2008-04-26 06:41:24,2.969519995,55.6442,gp13-902-08
2008-04-26 09:09:08,2.820149996,55.61138,gp13-902-08
2008-04-26 14:37:00,2.469699998,55.6107,gp13-902-08
2008-04-26 19:39:24,2.104949999,55.58707,gp13-902-08
2008-04-26 22:07:52,1.930809999,55.56276,gp13-902-08
2008-04-26 23:07:04,1.864389999,55.55404,gp13-902-08
2008-04-26 23:37:00,1.839319999,55.5505,gp13-902-08
2008-04-27 00:38:32,1.792399999,55.5421,gp13-902-08
2008-04-27 02:07:24,1.709359999,55.52872,gp13-902-08
2008-04-27 02:38:56,1.67974,55.52459,gp13-902-08
2008-04-27 03:07:00,1.64773,55.52029,gp13-902-08
2008-04-27 04:12:28,1.58138,55.51351,gp13-902-08
2008-04-27 04:39:08,1.55341,55.50735,gp13-902-08
2008-04-27 05:08:24,1.52214,55.50062,gp13-902-08
2008-04-27 05:38:32,1.49366,55.49508,gp13-902-08
2008-04-27 07:09:36,1.39467,55.48297,gp13-902-08
2008-04-27 07:39:28,1.37072,55.48687,gp13-902-08
2008-04-27 09:07:08,1.29595,55.49907,gp13-902-08
2008-04-27 10:38:24,1.21266,55.49775,gp13-902-08
2008-04-27 11:09:24,1.18335,55.49837,gp13-902-08
2008-04-27 11:37:16,1.14928,55.50098,gp13-902-08
2008-04-27 12:37:56,1.1234,55.50986,gp13-902-08
2008-04-27 14:09:28,1.01949,55.5222,gp13-902-08
2008-04-27 14:37:44,0.98266,55.52512,gp13-902-08
2008-04-27 15:10:08,0.94419,55.52841,gp13-902-08
2008-04-27 15:37:28,0.91223,55.53,gp13-902-08
2008-04-27 16:41:24,0.83576,55.53188,gp13-902-08
2008-04-27 17:08:32,0.80754,55.53144,gp13-902-08
2008-04-27 17:38:16,0.77559,55.52888,gp13-902-08
2008-04-27 18:11:08,0.73704,55.52606,gp13-902-08
2008-04-27 18:37:44,0.70521,55.52439,gp13-902-08
2008-04-27 19:11:32,0.66578,55.51922,gp13-902-08
2008-04-27 19:41:04,0.63106,55.51283,gp13-902-08
2008-04-27 20:07:00,0.60492,55.50684,gp13-902-08
2008-04-27 20:39:00,0.56964,55.50255,gp13-902-08
2008-04-27 21:08:44,0.53727,55.50021,gp13-902-08
2008-04-27 22:07:40,0.49788,55.49773,gp13-902-08
2008-04-28 00:07:04,0.48436,55.50049,gp13-902-08
2008-04-28 00:37:08,0.45564,55.49778,gp13-902-08
2008-04-28 02:07:48,0.35192,55.50464,gp13-902-08
2008-04-28 03:08:36,0.27762,55.51083,gp13-902-08
2008-04-28 05:07:56,0.12307,55.50418,gp13-902-08
2008-04-28 06:07:24,0.06494,55.49904,gp13-902-08
2008-04-28 11:07:20,-0.29356,55.44998,gp13-902-08
2008-04-28 12:08:24,-0.37234,55.45491,gp13-902-08
2008-04-28 12:40:36,-0.41066,55.45602,gp13-902-08
2008-04-28 13:07:44,-0.44525,55.45536,gp13-902-08
2008-04-28 14:08:36,-0.52666,55.45348,gp13-902-08
2008-04-28 14:38:32,-0.5656,55.45266,gp13-902-08
2008-04-28 15:07:04,-0.60455,55.45508,gp13-902-08
2008-04-28 16:07:12,-0.6768,55.45147,gp13-902-08
2008-04-28 16:37:00,-0.71012,55.45069,gp13-902-08
2008-04-28 17:09:40,-0.75073,55.45218,gp13-902-08
2008-04-28 17:40:04,-0.79297,55.45753,gp13-902-08
2008-04-28 21:09:04,-1.06157,55.49608,gp13-902-08
2008-04-28 21:37:00,-1.0936,55.50909,gp13-902-08
2008-04-28 22:07:24,-1.12752,55.52245,gp13-902-08
2008-04-28 22:37:40,-1.16186,55.53321,gp13-902-08
2008-04-28 23:08:52,-1.19954,55.54268,gp13-902-08
2008-04-29 00:08:00,-1.2702,55.56153,gp13-902-08
2008-04-29 00:37:00,-1.30766,55.56905,gp13-902-08
2008-04-29 02:07:44,-1.40105,55.59439,gp13-902-08
2008-04-29 02:38:36,-1.44783,55.60302,gp13-902-08
2008-04-29 03:09:00,-1.49146,55.61572,gp13-902-08
2008-04-29 03:38:52,-1.54142,55.62479,gp13-902-08
2008-04-29 04:07:24,-1.59053,55.63275,gp13-902-08
2008-04-29 05:37:00,-1.61044,55.64574,gp13-902-08
2008-04-29 08:16:44,-1.60932,55.6452,gp13-902-08
2008-04-29 09:37:00,-1.60551,55.64258,gp13-902-08
2008-04-29 10:07:00,-1.60489,55.64263,gp13-902-08
2008-04-30 07:40:36,-1.59816,55.64656,gp13-902-08
2008-04-30 08:40:08,-1.59305,55.65766,gp13-902-08
2008-04-30 09:09:24,-1.59896,55.6522,gp13-902-08
2008-04-30 09:37:04,-1.60957,55.64497,gp13-902-08
2008-04-30 10:40:28,-1.60562,55.64489,gp13-902-08
2008-04-30 12:14:32,-1.60013,55.6418,gp13-902-08
2008-04-30 12:37:00,-1.60611,55.64353,gp13-902-08
2008-04-30 13:07:00,-1.61049,55.64643,gp13-902-08
2008-04-30 20:37:00,-1.60511,55.64254,gp13-902-08
2008-04-30 22:41:24,-1.61077,55.64546,gp13-902-08
2008-04-30 23:09:28,-1.61078,55.64517,gp13-902-08
2008-04-30 23:42:32,-1.61063,55.64514,gp13-902-08
2008-05-01 01:07:00,-1.61047,55.64553,gp13-902-08
2008-05-01 01:37:00,-1.61069,55.64563,gp13-902-08
2008-05-01 10:09:12,-1.60594,55.64381,gp13-902-08
2008-05-01 12:37:36,-1.60536,55.64226,gp13-902-08
2008-05-01 14:37:00,-1.60681,55.64332,gp13-902-08
2008-05-01 18:07:00,-1.59872,55.6503,gp13-902-08
2008-05-01 18:39:16,-1.59672,55.6465,gp13-902-08
2008-05-01 20:37:00,-1.60414,55.64155,gp13-902-08
2008-05-01 21:41:16,-1.5633,55.63439,gp13-902-08
2008-05-01 22:10:28,-1.55391,55.6239,gp13-902-08
2008-05-01 22:38:56,-1.54955,55.614,gp13-902-08
2008-05-01 23:07:04,-1.54503,55.6035,gp13-902-08
2008-05-01 23:38:24,-1.5458,55.59838,gp13-902-08
2008-05-02 00:08:36,-1.54722,55.59742,gp13-902-08
2008-05-02 00:39:44,-1.55311,55.59976,gp13-902-08
2008-05-02 01:08:44,-1.55786,55.6017,gp13-902-08
2008-05-02 01:40:40,-1.55938,55.60222,gp13-902-08
2008-05-02 02:07:04,-1.56069,55.60302,gp13-902-08
2008-05-02 02:37:56,-1.56304,55.60579,gp13-902-08
2008-05-02 03:09:08,-1.57236,55.6211,gp13-902-08
2008-05-02 03:37:08,-1.59901,55.63779,gp13-902-08
2008-05-02 04:07:00,-1.60481,55.64269,gp13-902-08
2008-05-02 04:37:00,-1.60558,55.6423,gp13-902-08
2008-05-02 12:08:08,-1.59298,55.64531,gp13-902-08
2008-05-02 13:09:44,-1.52169,55.65744,gp13-902-08
2008-05-02 13:40:24,-1.48004,55.66413,gp13-902-08
2008-05-02 14:08:56,-1.45064,55.6761,gp13-902-08
2008-05-02 14:39:56,-1.41287,55.69031,gp13-902-08
2008-05-02 15:09:44,-1.37419,55.70169,gp13-902-08
2008-05-02 15:42:40,-1.35039,55.71982,gp13-902-08
2008-05-02 16:37:00,-1.33593,55.75913,gp13-902-08
2008-05-02 17:07:16,-1.33049,55.78404,gp13-902-08
2008-05-02 19:10:12,-1.25179,55.87529,gp13-902-08
2008-05-02 19:37:00,-1.24386,55.892,gp13-902-08
2008-05-02 20:08:56,-1.22245,55.91858,gp13-902-08
2008-05-02 20:39:36,-1.20149,55.94167,gp13-902-08
2008-05-02 21:07:36,-1.1836,55.95766,gp13-902-08
2008-05-02 21:38:00,-1.17101,55.97777,gp13-902-08
2008-05-02 22:09:04,-1.1602,55.99944,gp13-902-08
2008-05-02 22:38:20,-1.15324,56.018,gp13-902-08
2008-05-02 23:07:20,-1.13219,56.03241,gp13-902-08
2008-05-02 23:37:00,-1.11985,56.04213,gp13-902-08
2008-05-03 00:08:36,-1.09622,56.05396,gp13-902-08
2008-05-03 00:38:32,-1.06492,56.06477,gp13-902-08
2008-05-03 01:07:56,-1.03266,56.06775,gp13-902-08
2008-05-03 02:07:48,-0.97753,56.05798,gp13-902-08
2008-05-03 02:38:24,-0.9539,56.05423,gp13-902-08
2008-05-03 03:07:52,-0.94025,56.0601,gp13-902-08
2008-05-03 03:37:12,-0.90739,56.07249,gp13-902-08
2008-05-03 04:07:16,-0.88798,56.08948,gp13-902-08
2008-05-03 04:37:24,-0.85599,56.10814,gp13-902-08
2008-05-03 05:08:32,-0.83764,56.13143,gp13-902-08
2008-05-03 11:10:04,-0.81463,56.27607,gp13-902-08
2008-05-03 11:39:40,-0.81413,56.28202,gp13-902-08
2008-05-03 12:37:00,-0.80868,56.29934,gp13-902-08
2008-05-03 14:07:08,-0.789,56.30247,gp13-902-08
2008-05-03 15:39:16,-0.7372,56.33009,gp13-902-08
2008-05-03 16:14:40,-0.73346,56.33102,gp13-902-08
2008-05-03 17:38:04,-0.7323,56.34029,gp13-902-08
2008-05-03 22:38:00,-0.78247,56.35353,gp13-902-08
2008-05-04 01:37:00,-0.8348,56.37441,gp13-902-08
2008-05-04 02:07:08,-0.80689,56.38393,gp13-902-08
2008-05-04 02:37:24,-0.79065,56.39086,gp13-902-08
2008-05-04 05:39:48,-0.73975,56.36681,gp13-902-08
2008-05-04 08:10:16,-0.77474,56.4143,gp13-902-08
2008-05-04 08:41:20,-0.79478,56.42828,gp13-902-08
2008-05-04 10:08:36,-0.8702,56.4161,gp13-902-08
2008-05-04 11:07:24,-0.88604,56.38123,gp13-902-08
2008-05-04 11:39:40,-0.884,56.36876,gp13-902-08
2008-05-04 12:40:20,-0.86956,56.33788,gp13-902-08
2008-05-04 13:42:56,-0.80989,56.3195,gp13-902-08
2008-05-04 22:09:28,-0.75087,56.34125,gp13-902-08
2008-05-04 22:40:08,-0.778,56.33103,gp13-902-08
2008-05-04 23:09:28,-0.79396,56.3179,gp13-902-08
2008-05-04 23:37:28,-0.80722,56.30213,gp13-902-08
2008-05-05 00:07:44,-0.8221,56.29271,gp13-902-08
2008-05-05 01:37:16,-0.86694,56.26038,gp13-902-08
2008-05-05 02:37:32,-0.89804,56.26088,gp13-902-08
2008-05-05 04:42:08,-0.93789,56.24382,gp13-902-08
2008-05-05 06:40:52,-0.99153,56.25435,gp13-902-08
2008-05-05 08:37:04,-0.99851,56.26187,gp13-902-08
2008-05-05 10:39:16,-1.11913,56.27978,gp13-902-08
2008-05-05 11:37:24,-1.15812,56.29843,gp13-902-08
2008-05-05 12:09:20,-1.17396,56.28084,gp13-902-08
2008-05-05 12:38:56,-1.14979,56.26346,gp13-902-08
2008-05-05 13:12:56,-1.11354,56.26522,gp13-902-08
2008-05-05 14:09:44,-1.07438,56.27283,gp13-902-08
2008-05-05 14:37:36,-1.04097,56.27584,gp13-902-08
2008-05-05 15:13:00,-1.00301,56.28023,gp13-902-08
2008-05-05 15:38:44,-0.97793,56.27286,gp13-902-08
2008-05-05 16:09:20,-0.97171,56.24945,gp13-902-08
2008-05-05 17:08:52,-0.97704,56.212,gp13-902-08
2008-05-05 17:39:48,-0.99116,56.19135,gp13-902-08
2008-05-05 18:07:20,-1.01568,56.18771,gp13-902-08
2008-05-05 18:38:20,-1.05152,56.18903,gp13-902-08
2008-05-05 19:09:12,-1.0787,56.20249,gp13-902-08
2008-05-05 20:10:12,-1.142,56.23352,gp13-902-08
2008-05-05 21:07:00,-1.14462,56.28538,gp13-902-08
2008-05-05 21:39:32,-1.1467,56.30222,gp13-902-08
2008-05-05 22:07:00,-1.16877,56.31226,gp13-902-08
2008-05-05 22:37:24,-1.20225,56.31771,gp13-902-08
2008-05-05 23:10:48,-1.22905,56.32635,gp13-902-08
2008-05-05 23:38:00,-1.24221,56.32666,gp13-902-08
2008-05-06 00:07:12,-1.25482,56.32608,gp13-902-08
2008-05-06 00:38:36,-1.26449,56.32601,gp13-902-08
2008-05-06 01:08:04,-1.26119,56.32789,gp13-902-08
2008-05-06 02:11:32,-1.26176,56.33088,gp13-902-08
2008-05-06 03:07:00,-1.26276,56.33158,gp13-902-08
2008-05-06 03:37:44,-1.26354,56.33071,gp13-902-08
2008-05-06 04:07:32,-1.26194,56.33132,gp13-902-08
2008-05-06 04:40:40,-1.26307,56.33138,gp13-902-08
2008-05-06 05:08:52,-1.26373,56.33203,gp13-902-08
2008-05-06 09:40:04,-1.26297,56.38052,gp13-902-08
2008-05-06 10:37:48,-1.22782,56.38903,gp13-902-08
2008-05-06 13:39:08,-1.25474,56.38567,gp13-902-08
2008-05-06 14:09:56,-1.27173,56.38591,gp13-902-08
2008-05-06 15:08:52,-1.3461,56.37343,gp13-902-08
2008-05-06 15:39:44,-1.38745,56.3639,gp13-902-08
2008-05-06 16:41:28,-1.4644,56.3503,gp13-902-08
2008-05-06 17:08:12,-1.47841,56.35024,gp13-902-08
2008-05-06 17:38:56,-1.5055,56.35059,gp13-902-08
2008-05-06 18:08:56,-1.53918,56.34877,gp13-902-08
2008-05-06 18:37:32,-1.57688,56.34634,gp13-902-08
2008-05-06 19:10:28,-1.61753,56.34323,gp13-902-08
2008-05-06 19:40:24,-1.65523,56.34152,gp13-902-08
2008-05-06 20:10:20,-1.69488,56.34261,gp13-902-08
2008-05-06 20:37:00,-1.73048,56.34339,gp13-902-08
2008-05-06 21:09:00,-1.76586,56.34402,gp13-902-08
2008-05-06 21:38:12,-1.80459,56.34496,gp13-902-08
2008-05-06 22:09:16,-1.84645,56.34622,gp13-902-08
2008-05-06 22:37:04,-1.88472,56.34577,gp13-902-08
2008-05-06 23:10:12,-1.93185,56.34141,gp13-902-08
2008-05-06 23:37:08,-1.97028,56.33991,gp13-902-08
2008-05-07 00:09:04,-2.01872,56.34021,gp13-902-08
2008-05-07 00:37:00,-2.06173,56.34175,gp13-902-08
2008-05-07 01:08:12,-2.10555,56.33994,gp13-902-08
2008-05-07 01:37:36,-2.14903,56.33803,gp13-902-08
2008-05-07 02:07:48,-2.1935,56.33778,gp13-902-08
2008-05-07 02:37:04,-2.23893,56.33933,gp13-902-08
2008-05-07 03:10:08,-2.28834,56.33788,gp13-902-08
2008-05-07 04:07:48,-2.36756,56.34365,gp13-902-08
2008-05-07 04:38:32,-2.41678,56.34032,gp13-902-08
2008-05-07 05:10:44,-2.46936,56.33513,gp13-902-08
2008-05-07 07:38:24,-2.67835,56.35938,gp13-902-08
2008-05-07 08:38:20,-2.76172,56.38589,gp13-902-08
2008-05-07 09:07:00,-2.78425,56.40742,gp13-902-08
2008-05-07 11:07:00,-2.78242,56.43248,gp13-902-08
2008-05-07 11:37:44,-2.79044,56.43406,gp13-902-08
2008-05-07 12:07:36,-2.79587,56.44269,gp13-902-08
2008-05-07 12:37:36,-2.80116,56.42797,gp13-902-08
2008-05-07 14:07:00,-2.79983,56.43634,gp13-902-08
2008-05-07 18:07:00,-2.7994,56.43627,gp13-902-08
2008-05-08 00:37:00,-2.79973,56.43609,gp13-902-08
2008-05-08 08:07:00,-2.7997,56.43589,gp13-902-08
2008-05-08 13:37:00,-2.79969,56.43587,gp13-902-08
2008-05-08 16:10:40,-2.79992,56.43622,gp13-902-08
2008-05-08 17:09:36,-2.79953,56.43575,gp13-902-08
2008-05-08 17:39:48,-2.8,56.43569,gp13-902-08
2008-05-08 18:37:12,-2.79786,56.4356,gp13-902-08
2008-05-08 19:07:00,-2.79987,56.43629,gp13-902-08
2008-05-08 23:37:00,-2.79927,56.43626,gp13-902-08
2008-05-09 04:26:48,-2.79942,56.43609,gp13-902-08
2008-05-09 08:07:00,-2.79927,56.43608,gp13-902-08
2008-05-09 18:12:48,-2.79975,56.43398,gp13-902-08
2008-05-09 20:07:00,-2.79929,56.4362,gp13-902-08
2008-05-10 05:22:20,-2.7984,56.43635,gp13-902-08
2008-05-10 06:09:24,-2.79925,56.43409,gp13-902-08
2008-05-10 07:07:48,-2.79673,56.43512,gp13-902-08
2008-05-10 11:07:00,-2.79589,56.43515,gp13-902-08
2008-05-10 19:07:12,-2.79991,56.43554,gp13-902-08
2008-05-10 23:37:00,-2.79917,56.43619,gp13-902-08
