"","X","Elk","Serial","Date_Time","Date","Month","Day","Year","Hour","Longitude","Latitude","id","UTM_X","UTM_Y"
"353",9320,"Wiggins1",38063,2016-02-14 02:00:44,"2016/02/14",2,14,2016,2,-109.5883922,43.6435944,1,613850.253002514,4833256.89909544
"354",9321,"Wiggins1",38063,2016-02-14 05:00:47,"2016/02/14",2,14,2016,5,-109.5884044,43.6438539,1,613848.79405344,4833285.75888463
"355",9322,"Wiggins1",38063,2016-02-14 08:00:48,"2016/02/14",2,14,2016,8,-109.5850172,43.6445242,1,614120.698314421,4833364.82226891
"356",9323,"Wiggins1",38063,2016-02-14 11:00:19,"2016/02/14",2,14,2016,11,-109.5872247,43.6461244,1,613939.592927917,4833539.488716
"357",9324,"Wiggins1",38063,2016-02-14 14:00:30,"2016/02/14",2,14,2016,14,-109.5870456,43.6462214,1,613953.845926447,4833550.50753768
"358",9325,"Wiggins1",38063,2016-02-14 17:00:47,"2016/02/14",2,14,2016,17,-109.5925133,43.6423358,1,613520.248435432,4833111.53796575
"359",9326,"Wiggins1",38063,2016-02-14 20:00:29,"2016/02/14",2,14,2016,20,-109.5890008,43.6402003,1,613807.542790059,4832879.11790729
"360",9327,"Wiggins1",38063,2016-02-14 23:00:40,"2016/02/14",2,14,2016,23,-109.5864017,43.6401889,1,614017.194324609,4832881.4630026
"361",9328,"Wiggins1",38063,2016-02-15 02:00:44,"2016/02/15",2,15,2016,2,-109.5853742,43.6401419,1,614100.199960515,4832877.65567364
"362",9329,"Wiggins1",38063,2016-02-15 05:00:47,"2016/02/15",2,15,2016,5,-109.5921722,43.6455506,1,613541.69540425,4833469.07032284
"363",9330,"Wiggins1",38063,2016-02-15 08:00:30,"2016/02/15",2,15,2016,8,-109.5976972,43.6507119,1,613086.413335433,4834034.72063437
"364",9331,"Wiggins1",38063,2016-02-15 11:00:29,"2016/02/15",2,15,2016,11,-109.5976972,43.6533072,1,613081.543268687,4834322.92815568
"365",9332,"Wiggins1",38063,2016-02-15 14:00:33,"2016/02/15",2,15,2016,14,-109.5975394,43.6534142,1,613094.083657488,4834335.02717526
"366",9333,"Wiggins1",38063,2016-02-15 17:01:00,"2016/02/15",2,15,2016,17,-109.6020347,43.6507867,1,612736.438773642,4834037.14819475
"367",9334,"Wiggins1",38063,2016-02-15 20:00:29,"2016/02/15",2,15,2016,20,-109.6090336,43.6528778,1,612168.11880609,4834259.8960581
"368",9335,"Wiggins1",38063,2016-02-15 23:00:47,"2016/02/15",2,15,2016,23,-109.5994636,43.6510617,1,612943.259141848,4834071.18621782
"369",9336,"Wiggins1",38063,2016-02-16 02:00:30,"2016/02/16",2,16,2016,2,-109.5846817,43.6426331,1,614151.298138799,4833155.26374842
"370",9337,"Wiggins1",38063,2016-02-16 05:00:29,"2016/02/16",2,16,2016,5,-109.5813733,43.6410586,1,614421.173242215,4832985.0076216
"371",9338,"Wiggins1",38063,2016-02-16 08:01:22,"2016/02/16",2,16,2016,8,-109.5908933,43.6498919,1,613636.662402135,4833952.94343091
"372",9339,"Wiggins1",38063,2016-02-16 11:00:29,"2016/02/16",2,16,2016,11,-109.5910342,43.6498528,1,613625.364959305,4833948.41892951
"373",9340,"Wiggins1",38063,2016-02-16 14:00:22,"2016/02/16",2,16,2016,14,-109.5895539,43.6489842,1,613746.360259763,4833853.93293669
"374",9341,"Wiggins1",38063,2016-02-16 17:00:29,"2016/02/16",2,16,2016,17,-109.5750894,43.6345228,1,614940.483167983,4832267.78546162
"375",9342,"Wiggins1",38063,2016-02-16 20:00:29,"2016/02/16",2,16,2016,20,-109.5727903,43.6246597,1,615144.765073796,4831175.56402923
"376",9343,"Wiggins1",38063,2016-02-16 23:00:29,"2016/02/16",2,16,2016,23,-109.57251,43.6242256,1,615168.183914587,4831127.75139142
"377",9344,"Wiggins1",38063,2016-02-17 02:00:29,"2016/02/17",2,17,2016,2,-109.5721883,43.6230964,1,615196.320904097,4831002.69783601
"378",9345,"Wiggins1",38063,2016-02-17 05:00:22,"2016/02/17",2,17,2016,5,-109.5741131,43.6240008,1,615039.283610742,4831100.54013401
"379",9346,"Wiggins1",38063,2016-02-17 08:00:14,"2016/02/17",2,17,2016,8,-109.5704528,43.6252956,1,615332.095838918,4831249.44325502
"380",9347,"Wiggins1",38063,2016-02-17 11:00:29,"2016/02/17",2,17,2016,11,-109.5665689,43.6293544,1,615637.668719546,4831705.53646103
"381",9348,"Wiggins1",38063,2016-02-17 14:00:22,"2016/02/17",2,17,2016,14,-109.5659953,43.6291086,1,615684.444891049,4831679.12587735
"382",9349,"Wiggins1",38063,2016-02-17 17:00:29,"2016/02/17",2,17,2016,17,-109.5623003,43.6254078,1,615989.649895976,4831273.23986541
"383",9350,"Wiggins1",38063,2016-02-17 20:00:29,"2016/02/17",2,17,2016,20,-109.5668558,43.6210306,1,615630.471281495,4830780.76596873
"384",9351,"Wiggins1",38063,2016-02-17 23:00:34,"2016/02/17",2,17,2016,23,-109.5681742,43.6206339,1,615524.890189538,4830734.83971969
"385",9352,"Wiggins1",38063,2016-02-18 02:00:30,"2016/02/18",2,18,2016,2,-109.5669683,43.6197217,1,615623.943688419,4830635.22968784
"386",9353,"Wiggins1",38063,2016-02-18 05:00:22,"2016/02/18",2,18,2016,5,-109.5668411,43.6200519,1,615633.558195559,4830672.05703724
"387",9354,"Wiggins1",38063,2016-02-18 08:00:30,"2016/02/18",2,18,2016,8,-109.5661797,43.6213725,1,615684.357716041,4830819.69083072
"388",9355,"Wiggins1",38063,2016-02-18 11:00:19,"2016/02/18",2,18,2016,11,-109.5664294,43.6223489,1,615662.396046086,4830927.74060153
"389",9356,"Wiggins1",38063,2016-02-18 14:00:30,"2016/02/18",2,18,2016,14,-109.5643161,43.6209953,1,615835.477567817,4830780.30803717
"390",9357,"Wiggins1",38063,2016-02-18 17:00:30,"2016/02/18",2,18,2016,17,-109.56256,43.618335,1,615982.272758499,4830487.33401619
"391",9358,"Wiggins1",38063,2016-02-18 20:00:30,"2016/02/18",2,18,2016,20,-109.5616642,43.6156203,1,616059.791664363,4830187.05237352
"392",9359,"Wiggins1",38063,2016-02-18 23:00:29,"2016/02/18",2,18,2016,23,-109.5639353,43.6152778,1,615877.198880727,4830145.89766648
"393",9360,"Wiggins1",38063,2016-02-19 02:00:30,"2016/02/19",2,19,2016,2,-109.5624219,43.6134442,1,616002.811360191,4829944.32228812
"394",9361,"Wiggins1",38063,2016-02-19 05:00:29,"2016/02/19",2,19,2016,5,-109.5651569,43.6143089,1,615780.453194236,4830036.57409743
"395",9362,"Wiggins1",38063,2016-02-19 08:00:30,"2016/02/19",2,19,2016,8,-109.5613331,43.6141797,1,616089.27111632,4830027.58570854
"396",9363,"Wiggins1",38063,2016-02-19 11:00:29,"2016/02/19",2,19,2016,11,-109.5555644,43.6136933,1,616555.730374822,4829981.57938603
"397",9364,"Wiggins1",38063,2016-02-19 14:00:30,"2016/02/19",2,19,2016,14,-109.5555678,43.6136989,1,616555.396009294,4829982.24014402
"398",9365,"Wiggins1",38063,2016-02-19 17:00:29,"2016/02/19",2,19,2016,17,-109.561985,43.6119506,1,616040.945904531,4829779.11726078
"399",9366,"Wiggins1",38063,2016-02-19 20:00:30,"2016/02/19",2,19,2016,20,-109.5642286,43.6138906,1,615856.138853855,4829991.44443225
"400",9367,"Wiggins1",38063,2016-02-19 23:00:30,"2016/02/19",2,19,2016,23,-109.5637,43.6137089,1,615899.17530181,4829971.96930262
"401",9368,"Wiggins1",38063,2016-02-20 02:00:30,"2016/02/20",2,20,2016,2,-109.5637728,43.6135981,1,615893.497865868,4829959.53954101
"402",9369,"Wiggins1",38063,2016-02-20 05:00:29,"2016/02/20",2,20,2016,5,-109.5626244,43.6133561,1,615986.680319066,4829934.26668208
"403",9370,"Wiggins1",38063,2016-02-20 08:00:35,"2016/02/20",2,20,2016,8,-109.5662014,43.6214736,1,615682.469665758,4830830.87884921
"404",9371,"Wiggins1",38063,2016-02-20 11:00:30,"2016/02/20",2,20,2016,11,-109.5649878,43.6252408,1,615773.107822512,4831250.94078117
"405",9372,"Wiggins1",38063,2016-02-20 14:00:22,"2016/02/20",2,20,2016,14,-109.5649803,43.6252747,1,615773.687983494,4831254.72805184
"406",9373,"Wiggins1",38063,2016-02-20 17:00:30,"2016/02/20",2,20,2016,17,-109.5650419,43.6220578,1,615774.860734294,4830897.35454567
"407",9374,"Wiggins1",38063,2016-02-20 20:00:30,"2016/02/20",2,20,2016,20,-109.5673261,43.6179175,1,615598.516960969,4830434.26416759
"408",9375,"Wiggins1",38063,2016-02-20 23:00:29,"2016/02/20",2,20,2016,23,-109.5675503,43.6179825,1,615580.318298817,4830441.17139157
"409",9376,"Wiggins1",38063,2016-02-21 02:00:30,"2016/02/21",2,21,2016,2,-109.5674319,43.6179119,1,615589.973604285,4830433.56129773
"410",9377,"Wiggins1",38063,2016-02-21 05:00:30,"2016/02/21",2,21,2016,5,-109.5667353,43.6181533,1,615645.751215106,4830461.29773223
"411",9378,"Wiggins1",38063,2016-02-21 08:00:29,"2016/02/21",2,21,2016,8,-109.5588794,43.618395,1,616279.167927621,4830499.14578828
"412",9379,"Wiggins1",38063,2016-02-21 11:00:29,"2016/02/21",2,21,2016,11,-109.5517144,43.6200364,1,616854.114823446,4830691.45710839
"413",9380,"Wiggins1",38063,2016-02-21 14:00:22,"2016/02/21",2,21,2016,14,-109.5494681,43.6205789,1,617034.280454856,4830754.92712015
"414",9381,"Wiggins1",38063,2016-02-21 17:00:30,"2016/02/21",2,21,2016,17,-109.55479,43.6228694,1,616600.450540433,4831001.77196961
"415",9382,"Wiggins1",38063,2016-02-21 20:00:17,"2016/02/21",2,21,2016,20,-109.5575839,43.6175769,1,616385.23627884,4830410.11123866
"416",9383,"Wiggins1",38063,2016-02-21 23:00:29,"2016/02/21",2,21,2016,23,-109.5665289,43.6141772,1,615669.995574736,4830020.0019546
"417",9384,"Wiggins1",38063,2016-02-22 02:00:30,"2016/02/22",2,22,2016,2,-109.5679775,43.6135483,1,615554.275921697,4829948.12668267
"418",9385,"Wiggins1",38063,2016-02-22 05:00:26,"2016/02/22",2,22,2016,5,-109.591395,43.6135306,1,613664.69871481,4829913.92093085
"419",9386,"Wiggins1",38063,2016-02-22 08:00:29,"2016/02/22",2,22,2016,8,-109.585155,43.6212425,1,614153.635378451,4830778.99095399
"420",9387,"Wiggins1",38063,2016-02-22 11:00:29,"2016/02/22",2,22,2016,11,-109.5766506,43.6257336,1,614831.218433519,4831289.49752669
"421",9388,"Wiggins1",38063,2016-02-22 14:00:29,"2016/02/22",2,22,2016,14,-109.5749333,43.6265092,1,614968.345198103,4831377.94829622
"422",9389,"Wiggins1",38063,2016-02-22 17:00:35,"2016/02/22",2,22,2016,17,-109.5797019,43.6264061,1,614583.794334748,4831359.91608291
"423",9390,"Wiggins1",38063,2016-02-22 20:00:30,"2016/02/22",2,22,2016,20,-109.5792833,43.6247442,1,614620.756401093,4831175.90907949
"424",9391,"Wiggins1",38063,2016-02-22 23:00:53,"2016/02/22",2,22,2016,23,-109.5597686,43.6103194,1,616222.911707124,4829600.96292853
"425",9392,"Wiggins1",38063,2016-02-23 02:00:30,"2016/02/23",2,23,2016,2,-109.5482714,43.6072556,1,617156.726767167,4829276.93529469
"426",9393,"Wiggins1",38063,2016-02-23 05:00:47,"2016/02/23",2,23,2016,5,-109.5482639,43.60727,1,617157.264505734,4829278.50003604
"427",9394,"Wiggins1",38063,2016-02-23 08:00:55,"2016/02/23",2,23,2016,8,-109.53883,43.61032,1,617912.651064528,4829630.5901857
"428",9395,"Wiggins1",38063,2016-02-23 11:00:46,"2016/02/23",2,23,2016,11,-109.5374806,43.6132356,1,618015.809718851,4829956.36328677
"429",9396,"Wiggins1",38063,2016-02-23 14:00:19,"2016/02/23",2,23,2016,14,-109.5361167,43.6155914,1,618121.266256758,4830219.8538219
"430",9397,"Wiggins1",38063,2016-02-23 17:00:49,"2016/02/23",2,23,2016,17,-109.5347508,43.6162717,1,618230.155961619,4830297.43110696
"431",9398,"Wiggins1",38063,2016-02-23 20:00:30,"2016/02/23",2,23,2016,20,-109.5311342,43.6095208,1,618535.274705338,4829552.80724589
"432",9399,"Wiggins1",38063,2016-02-23 23:00:48,"2016/02/23",2,23,2016,23,-109.5314528,43.6093664,1,618509.836001433,4829535.13737997
"433",9400,"Wiggins1",38063,2016-02-24 02:00:19,"2016/02/24",2,24,2016,2,-109.5326064,43.6144778,1,618406.757537801,4830101.24193069
"434",9401,"Wiggins1",38063,2016-02-24 05:00:47,"2016/02/24",2,24,2016,5,-109.5316897,43.6146531,1,618480.328441352,4830121.98430008
"435",9402,"Wiggins1",38063,2016-02-24 08:00:40,"2016/02/24",2,24,2016,8,-109.5309019,43.6186081,1,618536.143118413,4830562.35965593
"436",9403,"Wiggins1",38063,2016-02-24 11:00:30,"2016/02/24",2,24,2016,11,-109.5312903,43.6188928,1,618504.276616625,4830593.45856722
"437",9404,"Wiggins1",38063,2016-02-24 14:00:40,"2016/02/24",2,24,2016,14,-109.5380989,43.6214586,1,617949.862506115,4830868.74916762
"438",9405,"Wiggins1",38063,2016-02-24 17:00:47,"2016/02/24",2,24,2016,17,-109.5368403,43.6194169,1,618055.439204231,4830643.74939802
"439",9406,"Wiggins1",38063,2016-02-24 20:00:49,"2016/02/24",2,24,2016,20,-109.5441608,43.6184936,1,617466.533362129,4830530.85636113
"440",9407,"Wiggins1",38063,2016-02-24 23:00:30,"2016/02/24",2,24,2016,23,-109.5450689,43.6184508,1,617393.352923887,4830524.79659389
"441",9408,"Wiggins1",38063,2016-02-25 02:00:45,"2016/02/25",2,25,2016,2,-109.5489917,43.6183397,1,617077.03165562,4830506.92999651
"442",9409,"Wiggins1",38063,2016-02-25 05:00:48,"2016/02/25",2,25,2016,5,-109.5507475,43.6175186,1,616936.935708106,4830413.27363216
"443",9410,"Wiggins1",38063,2016-02-25 08:00:30,"2016/02/25",2,25,2016,8,-109.5540533,43.6191903,1,616667.028124534,4830594.20951347
"444",9411,"Wiggins1",38063,2016-02-25 11:00:47,"2016/02/25",2,25,2016,11,-109.5563486,43.6213692,1,616477.564627048,4830832.99054609
"445",9412,"Wiggins1",38063,2016-02-25 14:00:54,"2016/02/25",2,25,2016,14,-109.5713683,43.63664,1,615236.5943948,4832508.06342237
"446",9413,"Wiggins1",38063,2016-02-25 17:00:47,"2016/02/25",2,25,2016,17,-109.5704044,43.6352386,1,615317.033219999,4832353.80371514
"447",9414,"Wiggins1",38063,2016-02-25 20:00:48,"2016/02/25",2,25,2016,20,-109.5686378,43.6273389,1,615474.615028296,4831478.86620098
"448",9415,"Wiggins1",38063,2016-02-25 23:00:29,"2016/02/25",2,25,2016,23,-109.5689128,43.6267728,1,615453.512805831,4831415.62252131
"449",9416,"Wiggins1",38063,2016-02-26 02:00:48,"2016/02/26",2,26,2016,2,-109.565985,43.63029,1,615682.986014821,4831810.3043817
"450",9417,"Wiggins1",38063,2016-02-26 05:00:30,"2016/02/26",2,26,2016,5,-109.5634503,43.6317006,1,615884.776656061,4831970.54885442
"451",9418,"Wiggins1",38063,2016-02-26 08:00:48,"2016/02/26",2,26,2016,8,-109.5620081,43.6350203,1,615994.717081299,4832341.17879583
"452",9419,"Wiggins1",38063,2016-02-26 11:00:30,"2016/02/26",2,26,2016,11,-109.5621214,43.6350458,1,615985.551896014,4832343.90852584
"453",9420,"Wiggins1",38063,2016-02-26 14:00:48,"2016/02/26",2,26,2016,14,-109.5707878,43.6405319,1,615275.936406454,4832941.1238021
"454",9421,"Wiggins1",38063,2016-02-26 17:00:30,"2016/02/26",2,26,2016,17,-109.5740147,43.6359819,1,615024.334765336,4832431.31310687
"455",9422,"Wiggins1",38063,2016-02-26 20:00:47,"2016/02/26",2,26,2016,20,-109.5730583,43.6345339,1,615104.294505461,4832271.82130577
"456",9423,"Wiggins1",38063,2016-02-26 23:00:47,"2016/02/26",2,26,2016,23,-109.5697278,43.6329881,1,615375.870039264,4832104.74163037
"457",9424,"Wiggins1",38063,2016-02-27 02:00:48,"2016/02/27",2,27,2016,2,-109.5691342,43.6268386,1,615435.557030954,4831422.64532979
"458",9425,"Wiggins1",38063,2016-02-27 05:00:30,"2016/02/27",2,27,2016,5,-109.5691392,43.6268642,1,615435.105798787,4831425.41493374
"459",9426,"Wiggins1",38063,2016-02-27 08:00:48,"2016/02/27",2,27,2016,8,-109.5489622,43.6311664,1,617054.55719116,4831931.45665287
"460",9427,"Wiggins1",38063,2016-02-27 11:00:30,"2016/02/27",2,27,2016,11,-109.5484664,43.6293878,1,617098.022308595,4831734.68728224
"461",9428,"Wiggins1",38063,2016-02-27 14:00:30,"2016/02/27",2,27,2016,14,-109.5435108,43.6276075,1,617501.224064075,4831543.99722565
"462",9429,"Wiggins1",38063,2016-02-27 17:00:47,"2016/02/27",2,27,2016,17,-109.5410436,43.6237769,1,617707.726324308,4831122.01212132
"463",9430,"Wiggins1",38063,2016-02-27 20:00:30,"2016/02/27",2,27,2016,20,-109.5352269,43.6200689,1,618184.30854489,4830718.45651195
"464",9431,"Wiggins1",38063,2016-02-27 23:00:47,"2016/02/27",2,27,2016,23,-109.5353775,43.6201536,1,618171.958555792,4830727.68188633
"465",9432,"Wiggins1",38063,2016-02-28 02:00:25,"2016/02/28",2,28,2016,2,-109.5372847,43.6213803,1,618015.693353375,4830861.1318974
"466",9433,"Wiggins1",38063,2016-02-28 05:00:30,"2016/02/28",2,28,2016,5,-109.5386789,43.6259619,1,617894.264077066,4831368.03873351
"467",9434,"Wiggins1",38063,2016-02-28 08:00:30,"2016/02/28",2,28,2016,8,-109.541185,43.6264611,1,617691.112826454,4831419.90337226
"468",9435,"Wiggins1",38063,2016-02-28 11:00:29,"2016/02/28",2,28,2016,11,-109.5442281,43.6256683,1,617447.15791303,4831327.52186249
"469",9436,"Wiggins1",38063,2016-02-28 14:00:29,"2016/02/28",2,28,2016,14,-109.5478078,43.6228286,1,617163.846366782,4831007.15814423
"470",9437,"Wiggins1",38063,2016-02-28 17:00:41,"2016/02/28",2,28,2016,17,-109.555255,43.6201619,1,616568.164792527,4830700.47376909
"471",9438,"Wiggins1",38063,2016-02-28 20:00:29,"2016/02/28",2,28,2016,20,-109.5625314,43.6173714,1,615986.46606629,4830380.31067136
"472",9439,"Wiggins1",38063,2016-02-28 23:00:29,"2016/02/28",2,28,2016,23,-109.5653219,43.6192144,1,615757.72710508,4830581.10346622
"473",9440,"Wiggins1",38063,2016-02-29 02:00:29,"2016/02/29",2,29,2016,2,-109.5665836,43.6188481,1,615656.602626671,4830538.69619196
"474",9441,"Wiggins1",38063,2016-02-29 05:00:29,"2016/02/29",2,29,2016,5,-109.5671131,43.6197417,1,615612.20593613,4830637.24903146
"475",9442,"Wiggins1",38063,2016-02-29 08:00:29,"2016/02/29",2,29,2016,8,-109.5615008,43.6233697,1,616058.03317789,4831048.01161915
"476",9443,"Wiggins1",38063,2016-02-29 11:00:29,"2016/02/29",2,29,2016,11,-109.5668236,43.6223506,1,615630.522761309,4830927.41256483
"477",9444,"Wiggins1",38063,2016-02-29 14:00:29,"2016/02/29",2,29,2016,14,-109.5660931,43.6221594,1,615689.869664693,4830907.10689595
"478",9445,"Wiggins1",38063,2016-02-29 17:00:29,"2016/02/29",2,29,2016,17,-109.5787192,43.6204075,1,614674.504332518,4830695.01137018
"479",9446,"Wiggins1",38063,2016-02-29 20:00:31,"2016/02/29",2,29,2016,20,-109.5901825,43.6188203,1,613752.5272003,4830502.98738679
"480",9447,"Wiggins1",38063,2016-02-29 23:00:29,"2016/02/29",2,29,2016,23,-109.5927056,43.6180922,1,613550.32458183,4830418.68105782
"481",9448,"Wiggins1",38063,2016-03-01 02:00:47,"2016/03/01",3,1,2016,2,-109.5929656,43.6157603,1,613533.734170995,4830159.32897811
"482",9449,"Wiggins1",38063,2016-03-01 05:00:29,"2016/03/01",3,1,2016,5,-109.5931725,43.6153892,1,613517.809878294,4830117.84336595
"483",9450,"Wiggins1",38063,2016-03-01 08:00:29,"2016/03/01",3,1,2016,8,-109.5819006,43.626895,1,614405.458651905,4831411.19298495
"484",9451,"Wiggins1",38063,2016-03-01 11:01:04,"2016/03/01",3,1,2016,11,-109.5729889,43.6284308,1,615121.511498635,4831594.10370205
"485",9452,"Wiggins1",38063,2016-03-01 14:00:30,"2016/03/01",3,1,2016,14,-109.5729061,43.6286092,1,615127.867625402,4831613.98787833
"486",9453,"Wiggins1",38063,2016-03-01 17:00:22,"2016/03/01",3,1,2016,17,-109.5895183,43.6302008,1,613784.711367894,4831767.89684408
"487",9454,"Wiggins1",38063,2016-03-01 20:00:29,"2016/03/01",3,1,2016,20,-109.5982175,43.6279236,1,613087.138333037,4831503.12096368
"488",9455,"Wiggins1",38063,2016-03-01 23:00:29,"2016/03/01",3,1,2016,23,-109.5966519,43.6309369,1,613207.818430492,4831839.88568731
"489",9456,"Wiggins1",38063,2016-03-02 02:00:29,"2016/03/02",3,2,2016,2,-109.5938214,43.6327939,1,613432.703540553,4832049.99269204
"490",9457,"Wiggins1",38063,2016-03-02 05:00:29,"2016/03/02",3,2,2016,5,-109.5935764,43.63226,1,613453.471980929,4831991.02023137
"491",9458,"Wiggins1",38063,2016-03-02 08:00:29,"2016/03/02",3,2,2016,8,-109.6012272,43.6356525,1,612829.927050747,4832357.31582503
"492",9459,"Wiggins1",38063,2016-03-02 11:00:30,"2016/03/02",3,2,2016,11,-109.6069639,43.6363903,1,612365.780593066,4832431.49803539
"493",9460,"Wiggins1",38063,2016-03-02 14:00:29,"2016/03/02",3,2,2016,14,-109.6070408,43.63631,1,612359.718612481,4832422.508823
"494",9461,"Wiggins1",38063,2016-03-02 17:00:29,"2016/03/02",3,2,2016,17,-109.6079314,43.6307186,1,612298.340716992,4831800.35541497
"495",9462,"Wiggins1",38063,2016-03-02 20:00:30,"2016/03/02",3,2,2016,20,-109.6062403,43.6256708,1,612444.16694137,4831242.00234171
"496",9463,"Wiggins1",38063,2016-03-02 23:00:29,"2016/03/02",3,2,2016,23,-109.6062269,43.6256792,1,612445.20083562,4831242.90844485
"497",9464,"Wiggins1",38063,2016-03-03 02:00:29,"2016/03/03",3,3,2016,2,-109.6086964,43.6208492,1,612254.996389589,4830703.13775661
"498",9465,"Wiggins1",38063,2016-03-03 05:00:30,"2016/03/03",3,3,2016,5,-109.6153678,43.6224722,1,611713.666369479,4830874.3931086
"499",9466,"Wiggins1",38063,2016-03-03 08:00:31,"2016/03/03",3,3,2016,8,-109.6265844,43.6276156,1,610799.288074155,4831430.66717627
"500",9467,"Wiggins1",38063,2016-03-03 11:00:48,"2016/03/03",3,3,2016,11,-109.6360742,43.6257675,1,610037.054003632,4831212.80345583
"501",9468,"Wiggins1",38063,2016-03-03 14:00:29,"2016/03/03",3,3,2016,14,-109.6403133,43.6257914,1,609695.020432619,4831209.74862768
"502",9469,"Wiggins1",38063,2016-03-03 17:00:29,"2016/03/03",3,3,2016,17,-109.6352592,43.621085,1,610111.354751579,4830693.78047975
"503",9470,"Wiggins1",38063,2016-03-03 20:00:30,"2016/03/03",3,3,2016,20,-109.6318128,43.6162044,1,610398.322664341,4830156.2626476
"504",9471,"Wiggins1",38063,2016-03-03 23:00:28,"2016/03/03",3,3,2016,23,-109.6344617,43.6191911,1,610179.118909543,4830484.48633399
"505",9472,"Wiggins1",38063,2016-03-04 02:00:22,"2016/03/04",3,4,2016,2,-109.6433483,43.6215583,1,609457.845841192,4830735.61783499
"506",9473,"Wiggins1",38063,2016-03-04 05:00:30,"2016/03/04",3,4,2016,5,-109.6409142,43.6241711,1,609649.478368958,4831029.03427513
"507",9474,"Wiggins1",38063,2016-03-04 08:00:33,"2016/03/04",3,4,2016,8,-109.6365756,43.6260578,1,609996.025022891,4831244.34627009
"508",9475,"Wiggins1",38063,2016-03-04 11:00:29,"2016/03/04",3,4,2016,11,-109.6358275,43.6258633,1,610056.727305132,4831223.68040719
"509",9476,"Wiggins1",38063,2016-03-04 14:00:19,"2016/03/04",3,4,2016,14,-109.6354569,43.6259031,1,610086.585584982,4831228.61473536
"510",9477,"Wiggins1",38063,2016-03-04 17:00:29,"2016/03/04",3,4,2016,17,-109.6277094,43.6197633,1,610722.943422537,4830556.99623942
"511",9478,"Wiggins1",38063,2016-03-04 20:00:30,"2016/03/04",3,4,2016,20,-109.63009,43.6146117,1,610540.268700531,4829981.74418301
"512",9479,"Wiggins1",38063,2016-03-04 23:00:54,"2016/03/04",3,4,2016,23,-109.6296592,43.6147994,1,610574.704417457,4830003.08654755
"513",9480,"Wiggins1",38063,2016-03-05 02:00:56,"2016/03/05",3,5,2016,2,-109.6310539,43.6184156,1,610455.51667505,4830402.94091951
"514",9481,"Wiggins1",38063,2016-03-05 05:00:29,"2016/03/05",3,5,2016,5,-109.6308136,43.6196628,1,610472.598051151,4830541.75443655
"515",9482,"Wiggins1",38063,2016-03-05 08:00:30,"2016/03/05",3,5,2016,8,-109.6331192,43.6252256,1,610276.446893934,4831156.52835433
"516",9483,"Wiggins1",38063,2016-03-05 11:00:47,"2016/03/05",3,5,2016,11,-109.6382447,43.6313025,1,609851.822320195,4831824.54618444
"517",9484,"Wiggins1",38063,2016-03-05 14:00:41,"2016/03/05",3,5,2016,14,-109.6392811,43.6256344,1,609778.565297419,4831193.6758709
"518",9485,"Wiggins1",38063,2016-03-05 17:00:29,"2016/03/05",3,5,2016,17,-109.6277964,43.621405,1,610712.91014251,4830739.24400945
"519",9486,"Wiggins1",38063,2016-03-05 20:00:48,"2016/03/05",3,5,2016,20,-109.618655,43.6175442,1,611457.569727099,4830322.66243027
"520",9487,"Wiggins1",38063,2016-03-05 23:00:30,"2016/03/05",3,5,2016,23,-109.6191647,43.6177744,1,611415.99383216,4830347.52227068
"521",9488,"Wiggins1",38063,2016-03-06 02:00:48,"2016/03/06",3,6,2016,2,-109.6280494,43.6195589,1,610695.88468481,4830533.88628944
"522",9489,"Wiggins1",38063,2016-03-06 05:00:30,"2016/03/06",3,6,2016,5,-109.6279019,43.6197883,1,610707.325239748,4830559.51545516
"523",9490,"Wiggins1",38063,2016-03-06 08:00:48,"2016/03/06",3,6,2016,8,-109.6365242,43.6231194,1,610005.580390211,4830918.00383929
"524",9491,"Wiggins1",38063,2016-03-06 11:00:24,"2016/03/06",3,6,2016,11,-109.6399456,43.6241661,1,609727.585308232,4831029.75776268
"525",9492,"Wiggins1",38063,2016-03-06 14:00:47,"2016/03/06",3,6,2016,14,-109.6359917,43.6235806,1,610047.659777734,4830970.01945634
"526",9493,"Wiggins1",38063,2016-03-06 17:00:47,"2016/03/06",3,6,2016,17,-109.6309886,43.6192514,1,610459.232451715,4830495.7641048
"527",9494,"Wiggins1",38063,2016-03-06 20:00:48,"2016/03/06",3,6,2016,20,-109.6370822,43.6103244,1,609983.88301577,4829496.22783735
"528",9495,"Wiggins1",38063,2016-03-06 23:00:26,"2016/03/06",3,6,2016,23,-109.635705,43.6122261,1,610091.53422669,4829709.29184213
"529",9496,"Wiggins1",38063,2016-03-07 02:00:31,"2016/03/07",3,7,2016,2,-109.6356161,43.6141667,1,610095.174517334,4829924.98083613
"530",9497,"Wiggins1",38063,2016-03-07 05:00:29,"2016/03/07",3,7,2016,5,-109.6356203,43.6141597,1,610094.864518033,4829924.1981003
"531",9498,"Wiggins1",38063,2016-03-07 08:00:47,"2016/03/07",3,7,2016,8,-109.6406225,43.6207267,1,609679.218171811,4830646.92112828
"532",9499,"Wiggins1",38063,2016-03-07 11:00:22,"2016/03/07",3,7,2016,11,-109.6395444,43.6216131,1,609764.664214784,4830746.74782162
"533",9500,"Wiggins1",38063,2016-03-07 14:00:30,"2016/03/07",3,7,2016,14,-109.6296519,43.6184486,1,610568.579798113,4830408.47182131
