"","X","gps_data_animals_id","gps_sensors_id","animals_id","acquisition_time","geom","species_code","x","y"
"13173",13173,28216,4,4,"2015-03-05 15:00:29","0101000020E61000007F935CB4B65651C0A2D524D3FC283DC0",1,465485.914659567,6774223.51555145
"13174",13174,28221,4,4,"2015-03-05 18:00:33","0101000020E6100000C0513C78B75651C088258A3501293DC0",1,465481.395438071,6774216.08964428
"13175",13175,28227,4,4,"2015-03-05 21:00:30","0101000020E6100000A82913C8B65651C0F437A11001293DC0",1,465485.479218408,6774216.34572242
"13176",13176,28231,4,4,"2015-03-06 00:00:45","0101000020E6100000B3B7EFACB85651C02510655EFD283DC0",1,465474.218207514,6774222.560635
"13177",13177,28240,4,4,"2015-03-06 06:00:30","0101000020E6100000741882D2865651C044696FF085253DC0",1,465765.641924998,6775723.73735269
"13178",13178,28248,4,4,"2015-03-06 09:00:31","0101000020E61000008A3E7A1EB75651C0DE1BE846FD283DC0",1,465483.45653084,6774222.74363828
"13179",13179,28254,4,4,"2015-03-06 12:00:21","0101000020E6100000799274CDE45651C03A8ABD61EC2A3DC0",1,465214.839729083,6773384.89684162
"13180",13180,28264,4,4,"2015-03-06 18:00:18","0101000020E610000081DDFAFAEB5651C0F094C448E52A3DC0",1,465172.200867955,6773396.76626688
"13181",13181,28268,4,4,"2015-03-06 21:00:47","0101000020E6100000D2F6F939CF5751C0B599547E632D3DC0",1,463826.848738321,6772313.61767353
"13182",13182,28270,4,4,"2015-03-07 00:00:18","0101000020E61000001DDCE742F65751C0D24A6B1D662D3DC0",1,463595.20202949,6772308.45018187
"13183",13183,28284,4,4,"2015-03-07 06:00:48","0101000020E6100000645F0DAB535751C0C7CA79104C2F3DC0",1,464562.693539326,6771489.9340954
"13184",13184,28289,4,4,"2015-03-07 09:00:55","0101000020E6100000DEA6E4419F5751C0183A1B97162E3DC0",1,464112.482359241,6772011.73307656
"13185",13185,28295,4,4,"2015-03-07 12:00:41","0101000020E61000008E565AEB305751C000AE64C746303DC0",1,464770.210090664,6771066.71192753
"13186",13186,28296,4,4,"2015-03-07 15:00:30","0101000020E61000007823980F2D5751C010C4C3C59B303DC0",1,464793.549174047,6770923.09154671
"13187",13187,28309,4,4,"2015-03-07 21:00:34","0101000020E6100000BFAB2F5CE75851C013CF7E49CF2B3DC0",1,462162.072807079,6772991.58846403
"13188",13188,28314,4,4,"2015-03-08 00:00:54","0101000020E610000039D8F6D1045751C02077B6ECB5233DC0",1,465015.260582318,6776505.9363775
"13189",13189,28331,4,4,"2015-03-08 12:00:18","0101000020E61000009296CADB915651C05699CEF34C203DC0",1,465693.351726789,6777983.84358439
"13190",13190,28341,4,4,"2015-03-08 18:00:22","0101000020E6100000C800F50B1B5651C00603194BA2223DC0",1,466401.777899224,6776976.07526824
"13191",13191,28346,4,4,"2015-03-08 21:00:13","0101000020E6100000B28A92EB015551C09C3D867DF1233DC0",1,468072.439574461,6776414.17099298
"13192",13192,28352,4,4,"2015-03-09 00:00:29","0101000020E6100000A6835039815351C010BEE60B10233DC0",1,470355.323934389,6776801.44774984
"13193",13193,28356,4,4,"2015-03-09 03:00:07","0101000020E6100000E4367579CE5251C01E392DD38A203DC0",1,471413.83750177,6777894.95098388
"13194",13194,28366,4,4,"2015-03-09 09:00:19","0101000020E61000000825276E705051C047DCAD765E183DC0",1,475004.551070315,6781440.67309264
"13195",13195,28371,4,4,"2015-03-09 12:00:13","0101000020E6100000DE0EC3FD365051C052C2024EA5153DC0",1,475343.170404634,6782620.01070295
"13196",13196,28379,4,4,"2015-03-09 15:00:30","0101000020E6100000F95CB752195051C0036E275B6E103DC0",1,475514.584550174,6784877.21291948
"13197",13197,28389,4,4,"2015-03-09 21:00:47","0101000020E61000001F44D72A664E51C0BD0EE6C0BC053DC0",1,478091.096813498,6789510.51962088
"13198",13198,28391,4,4,"2015-03-10 00:00:13","0101000020E6100000C55AD7C3724D51C06CC031152C053DC0",1,479537.338130136,6789757.75839185
"13199",13199,28398,4,4,"2015-03-10 03:00:22","0101000020E6100000B4DB78C1714D51C0897148B42E053DC0",1,479543.344702747,6789753.33737645
"13200",13200,28403,4,4,"2015-03-10 06:00:31","0101000020E61000008C907010634D51C072F90FE9B7053DC0",1,479631.077326382,6789521.53786074
"13201",13201,28410,4,4,"2015-03-10 09:00:47","0101000020E610000086BF70F86E4D51C0C74CFD1763053DC0",1,479560.056926823,6789664.79955102
"13202",13202,28414,4,4,"2015-03-10 12:00:44","0101000020E61000001E00CC10224D51C0CBDB114E0B083DC0",1,480019.149776807,6788515.66799846
"13203",13203,28418,4,4,"2015-03-10 15:00:07","0101000020E6100000FB462A42204D51C0169A35C2EC073DC0",1,480029.80006997,6788567.32696209
"13204",13204,28425,4,4,"2015-03-10 18:00:18","0101000020E6100000D8E610821F4D51C02E0A16E2EC073DC0",1,480034.260037906,6788567.12420262
"13205",13205,28427,4,4,"2015-03-10 21:00:29","0101000020E6100000E9D907B44F4D51C0DC018D8818073DC0",1,479747.200443184,6788925.61241267
"13206",13206,28433,4,4,"2015-03-11 00:00:30","0101000020E610000067B38FBA424D51C0F64608EAEF063DC0",1,479824.190637693,6788994.41702909
"13207",13207,28445,4,4,"2015-03-11 06:00:41","0101000020E61000006CE05861444D51C00AAAFC21EC063DC0",1,479814.36402922,6789000.79251532
"13208",13208,28449,4,4,"2015-03-11 09:00:47","0101000020E610000001E54A98444D51C06836340AEE063DC0",1,479813.094078264,6788997.56622097
"13209",13209,28452,4,4,"2015-03-11 12:00:30","0101000020E61000005C81D71D414D51C0300DC347C4063DC0",1,479833.64294925,6789068.19932337
"13210",13210,28456,4,4,"2015-03-11 15:00:29","0101000020E6100000E5DAABEA404D51C0ADB2A5FDC5063DC0",1,479834.83600138,6789065.30972905
"13211",13211,28465,4,4,"2015-03-11 18:00:44","0101000020E61000008A6C3189444D51C0CAF7318BF5063DC0",1,479813.466899502,6788984.88112214
"13212",13212,28472,4,4,"2015-03-12 00:00:19","0101000020E6100000DD6A8C8C444D51C0834B6CE3F4063DC0",1,479813.387054548,6788985.98890803
"13213",13213,28486,4,4,"2015-03-12 09:00:28","0101000020E6100000300DC347444D51C0355DF4BAEA063DC0",1,479814.953853948,6789003.16451251
"13214",13214,28496,4,4,"2015-03-12 15:00:22","0101000020E6100000C1A8A44E404D51C0E11B542CC8063DC0",1,479838.464837451,6789061.62669916
"13215",13215,28501,4,4,"2015-03-12 18:00:11","0101000020E6100000153AAFB14B4D51C0FF80BD78F5063DC0",1,479770.923644599,6788984.92822418
"13216",13216,28507,4,4,"2015-03-12 21:00:29","0101000020E6100000F0C979B5124D51C067A8401CDA063DC0",1,480109.522829001,6789031.77485657
"13217",13217,28513,4,4,"2015-03-13 00:00:47","0101000020E61000006110A2C6CE4C51C0D9486D3D9E073DC0",1,480513.831382107,6788700.89821151
"13218",13218,28524,4,4,"2015-03-13 06:00:08","0101000020E610000000AEBF80394D51C080B67AF3C0063DC0",1,479878.883486418,6789073.90684268
"13219",13219,28530,4,4,"2015-03-13 09:00:47","0101000020E61000007DD2E4BD454D51C0C1E84DA0E3063DC0",1,479806.246917492,6789015.15914234
"13220",13220,28533,4,4,"2015-03-13 12:00:06","0101000020E61000003D5F58A3434D51C09B81806BDD063DC0",1,479818.731456544,6789025.67312099
"13221",13221,28536,4,4,"2015-03-13 15:00:22","0101000020E610000097265B13414D51C023E3079DC6063DC0",1,479833.893305389,6789064.25554613
"13222",13222,28555,4,4,"2015-03-14 00:00:01","0101000020E610000020C88B964D4D51C0B95741672D063DC0",1,479759.071758111,6789323.13497163
"13223",13223,28558,4,4,"2015-03-14 03:00:29","0101000020E610000059750C7E514D51C0D817BFDF1E063DC0",1,479735.823381749,6789347.65673783
"13224",13224,28567,4,4,"2015-03-14 09:00:29","0101000020E61000001E49EE55504D51C0A0AA9DBC23063DC0",1,479742.712739668,6789339.44806813
"13225",13225,28573,4,4,"2015-03-14 12:00:30","0101000020E61000004ECAEE13514D51C0180F4AF322063DC0",1,479738.299183547,6789340.76980319
"13226",13226,28581,4,4,"2015-03-14 15:00:54","0101000020E6100000A4AF7B864B4D51C02F9397EB23063DC0",1,479771.303402404,6789339.18817798
"13227",13227,28583,4,4,"2015-03-14 18:00:31","0101000020E6100000B85DC367464D51C00854A4671F063DC0",1,479801.720550478,6789346.87525116
"13228",13228,28594,4,4,"2015-03-15 00:00:30","0101000020E610000096DBACB04F4D51C0AE111CF22A063DC0",1,479746.570888845,6789327.26768232
"13229",13229,28611,4,4,"2015-03-15 09:00:54","0101000020E610000043A38515384C51C05A773DE2A1053DC0",1,481408.023832094,6789561.78516887
"13230",13230,28616,4,4,"2015-03-15 12:00:48","0101000020E610000078E052840A4C51C0190E3AD7E6033DC0",1,481677.662864242,6790311.20735039
"13231",13231,28624,4,4,"2015-03-15 18:00:47","0101000020E610000046DDBD921A4C51C047D38F3CC6033DC0",1,481582.13641326,6790366.17396633
"13232",13232,28635,4,4,"2015-03-16 00:00:48","0101000020E6100000A6F919CD804F51C05028FA32070F3DC0",1,476419.496832546,6785486.28850961
"13233",13233,28637,4,4,"2015-03-16 03:00:09","0101000020E6100000FB4D72D1DA5051C090D0E00044133DC0",1,474367.736214484,6783647.94580705
"13234",13234,28642,4,4,"2015-03-16 06:00:29","0101000020E610000030815B77735451C04A062571FB1C3DC0",1,468909.984424211,6779429.21036375
"13235",13235,28650,4,4,"2015-03-16 09:00:47","0101000020E610000088EAF70E485551C077CE609D74243DC0",1,467656.667760785,6776191.32363433
"13236",13236,28658,4,4,"2015-03-16 15:00:48","0101000020E61000009DB3AACA635551C01F4F26C9CE243DC0",1,467492.456951122,6776038.41456372
"13237",13237,28662,4,4,"2015-03-16 18:00:22","0101000020E61000000EA14ACD1E5651C08617E9EA33263DC0",1,466384.020205389,6775431.44099302
"13238",13238,28673,4,4,"2015-03-17 00:00:29","0101000020E610000069CB14CEC95551C03050AD19742D3DC0",1,466897.675158942,6772294.84992827
"13239",13239,28678,4,4,"2015-03-17 03:00:17","0101000020E610000068C64730FA5451C0064CE0D6DD303DC0",1,468133.93384858,6770821.20587227
"13240",13240,28689,4,4,"2015-03-17 09:00:48","0101000020E61000001C1483763D5551C0499D8026C2343DC0",1,467739.493091865,6769135.71356645
"13241",13241,28693,4,4,"2015-03-17 12:00:30","0101000020E61000004E34FE33395551C042DD51ADCF343DC0",1,467764.831487139,6769112.91671596
"13242",13242,28698,4,4,"2015-03-17 15:00:29","0101000020E6100000E9F8C32A395551C05FD61FBCD1343DC0",1,467765.055167399,6769109.43833118
"13243",13243,28703,4,4,"2015-03-17 18:00:29","0101000020E61000003EACDCB0125551C0EBEB545458363DC0",1,467995.187366706,6768449.73745944
"13244",13244,28709,4,4,"2015-03-17 21:00:13","0101000020E6100000D55B035BA55451C0DB3D2FCB8D383DC0",1,468646.466638241,6767495.55772798
"13245",13245,28714,4,4,"2015-03-18 00:00:22","0101000020E610000032DF6696295351C010278B5649393DC0",1,470900.128427305,6767184.4628569
"13246",13246,28725,4,4,"2015-03-18 06:00:48","0101000020E61000000938DFE3A75451C0567DAEB6623D3DC0",1,468637.183135122,6765404.36064513
"13247",13247,28733,4,4,"2015-03-18 12:00:26","0101000020E61000007F6374E5585551C066E4E25E4F3A3DC0",1,467583.557442299,6766732.51908695
"13248",13248,28745,4,4,"2015-03-18 18:00:45","0101000020E610000077042626DE5651C040225CB7F7373DC0",1,465271.50268466,6767739.50760336
"13249",13249,28748,4,4,"2015-03-18 21:00:10","0101000020E6100000DEE0B0D9365751C046425BCEA5303DC0",1,464735.511150286,6770905.94950858
"13250",13250,28761,4,4,"2015-03-19 03:00:40","0101000020E610000093E8C0CD3D5951C02F2416E75E303DC0",1,461655.648408371,6771015.89642169
"13251",13251,28767,4,4,"2015-03-19 06:00:42","0101000020E61000001C4C7963775951C0A774B0FECF2B3DC0",1,461307.256991216,6772987.53016501
"13252",13252,28771,4,4,"2015-03-19 09:00:30","0101000020E6100000968224A24E5951C0B94A1C1E672B3DC0",1,461548.545777845,6773165.6526802
"13253",13253,28774,4,4,"2015-03-19 12:00:30","0101000020E6100000E51B1BCB855851C04EB9C2BB5C2C3DC0",1,462741.917927559,6772754.36058444
"13254",13254,28778,4,4,"2015-03-19 15:00:29","0101000020E6100000F842B74D275851C0F2727DC4542D3DC0",1,463304.056352174,6772336.84685736
"13255",13255,28789,4,4,"2015-03-19 21:00:22","0101000020E6100000E87D88B25C5751C08DDB1E7354323DC0",1,464513.190127682,6770177.20351607
"13256",13256,28799,4,4,"2015-03-20 03:00:29","0101000020E61000006816B204E35851C058AE1287C7333DC0",1,462199.257434802,6769542.42122446
"13257",13257,28803,4,4,"2015-03-20 06:00:26","0101000020E610000051D037B3275951C056D86729B42D3DC0",1,461782.951575566,6772170.58494494
"13258",13258,28818,4,4,"2015-03-20 15:00:29","0101000020E610000049032E7E895751C05694B7C8E22D3DC0",1,464241.370910165,6772099.72195166
"13259",13259,28824,4,4,"2015-03-20 18:00:29","0101000020E610000034D0C65B785751C0CE61084A1B2E3DC0",1,464343.354741884,6772004.51175521
"13260",13260,28829,4,4,"2015-03-20 21:00:30","0101000020E61000006E2D3828065751C085FB123B642C3DC0",1,465018.816359445,6772748.88111005
"13261",13261,28835,4,4,"2015-03-21 00:00:30","0101000020E6100000FC299F2F075651C02A583E26AD213DC0",1,466518.481081937,6777390.85938296
"13262",13262,28838,4,4,"2015-03-21 03:00:13","0101000020E6100000E5BFF682055451C0271C30FE6C123DC0",1,469550.80778899,6783999.66926274
"13263",13263,28856,4,4,"2015-03-21 12:00:47","0101000020E61000004B9AF5181B5451C0A11408967E113DC0",1,469421.497597957,6784402.37282203
"13264",13264,28861,4,4,"2015-03-21 15:00:54","0101000020E6100000C5D0459E7F5251C0192B20A3F20D3DC0",1,471862.313677652,6785943.57584577
"13265",13265,28867,4,4,"2015-03-21 18:00:47","0101000020E6100000181758117F5251C01D249FB2F50D3DC0",1,471865.597294444,6785938.40982205
"13266",13266,28877,4,4,"2015-03-22 00:00:48","0101000020E6100000A661F888185451C07EA3C27D89113DC0",1,469436.77012721,6784383.9773375
"13267",13267,28878,4,4,"2015-03-22 03:00:08","0101000020E6100000A076AEDE175451C090566B1789113DC0",1,469440.720186573,6784384.66369927
"13268",13268,28884,4,4,"2015-03-22 06:00:30","0101000020E61000006B8E626F185451C0F697DD9387113DC0",1,469437.355265412,6784387.21408705
"13269",13269,28893,4,4,"2015-03-22 09:00:18","0101000020E61000004DC00A4B175451C0958334BE8A113DC0",1,469444.153861075,6784381.88082564
"13270",13270,28898,4,4,"2015-03-22 12:00:07","0101000020E6100000FA809B20C55151C05A4B5C22720D3DC0",1,472969.882491426,6786163.4800331
"13271",13271,28905,4,4,"2015-03-22 18:00:29","0101000020E6100000A670F37CBC5151C0193FE834660D3DC0",1,473021.168448766,6786183.76504453
"13272",13272,28910,4,4,"2015-03-22 21:00:29","0101000020E6100000911D650E935251C015F02197EE103DC0",1,471749.995952098,6784651.77618774
"13273",13273,28914,4,4,"2015-03-23 00:00:29","0101000020E610000060EFB4EB945251C0E27904920B113DC0",1,471739.039441356,6784602.75613349
"13274",13274,28920,4,4,"2015-03-23 03:00:22","0101000020E6100000E3DD36F8E75451C0F82C1911D60E3DC0",1,468201.17542846,6785549.53378464
"13275",13275,28925,4,4,"2015-03-23 06:00:28","0101000020E61000009AC9DC21EA5451C017067646A50E3DC0",1,468188.097203676,6785631.98383658
"13276",13276,28936,4,4,"2015-03-23 12:00:57","0101000020E610000012B3A8997F5251C0ED9F02BBF50D3DC0",1,471862.433573765,6785938.34667474
"13277",13277,28951,4,4,"2015-03-23 21:00:17","0101000020E6100000FA3F2C40805251C0E3E94B25F20D3DC0",1,471858.553952014,6785944.39758719
"13278",13278,28971,4,4,"2015-03-24 09:00:29","0101000020E6100000C5D0459E7F5251C07FB4498FF00D3DC0",1,471862.305073165,6785947.08798639
"13279",13279,28989,4,4,"2015-03-24 18:00:48","0101000020E61000004CD6F214835251C0845A1D4AFE0D3DC0",1,471841.782295858,6785923.82639857
"13280",13280,28992,4,4,"2015-03-24 21:00:30","0101000020E6100000BD186FD0835251C0956B651DE90D3DC0",1,471837.343003484,6785959.61297359
"13281",13281,28998,4,4,"2015-03-25 00:00:47","0101000020E610000069B8B711055251C083E6CEA7E90E3DC0",1,472591.464803752,6785527.73544002
"13282",13282,29003,4,4,"2015-03-25 03:00:47","0101000020E61000007463D57B055251C0AD293520E70E3DC0",1,472588.991744161,6785532.00617519
"13283",13283,29009,4,4,"2015-03-25 06:00:48","0101000020E610000042DB20497F5251C0A38A2CE3F00D3DC0",1,471864.282625119,6785946.53886236
"13284",13284,29010,4,4,"2015-03-25 09:00:29","0101000020E6100000B2762513815251C03D21E0B5F00D3DC0",1,471853.651326977,6785946.81195649
"13285",13285,29017,4,4,"2015-03-25 12:00:53","0101000020E6100000B3EF8AE07F5251C031E3B732F20D3DC0",1,471860.773737287,6785944.31439102
"13286",13286,29023,4,4,"2015-03-25 15:00:47","0101000020E61000000B8EDCE4815251C0CE97CDD2040E3DC0",1,471848.867195767,6785912.79762981
"13287",13287,29026,4,4,"2015-03-25 18:00:16","0101000020E61000008AA427767E5251C0A73BF482F40D3DC0",1,471869.194311477,6785940.42399968
"13288",13288,29047,4,4,"2015-03-26 06:00:59","0101000020E61000007ABDA02A4B5151C0022379F87C103DC0",1,473697.571456182,6784848.48685159
"13289",13289,29054,4,4,"2015-03-26 09:00:03","0101000020E6100000C20D428A4B5151C019A7C6F07D103DC0",1,473695.3558597,6784846.84202808
"13290",13290,29059,4,4,"2015-03-26 12:00:00","0101000020E61000001BFA82714B5151C0C50490357E103DC0",1,473695.931206804,6784846.38909204
"13291",13291,29063,4,4,"2015-03-26 15:00:00","0101000020E6100000CD1720764B5151C02E3311DB82103DC0",1,473695.842130829,6784838.5336124
"13292",13292,29073,4,4,"2015-03-26 21:00:30","0101000020E6100000A4F732F64A5151C0D44334BA83103DC0",1,473698.814376174,6784837.06686546
"13293",13293,29083,4,4,"2015-03-27 03:00:31","0101000020E6100000630B410E4A5151C0C6DCB5847C103DC0",1,473704.169361753,6784849.26644265
"13294",13294,29085,4,4,"2015-03-27 06:00:22","0101000020E610000050DF32A74B5151C03C35F2D47E103DC0",1,473694.687665855,6784845.33370232
"13295",13295,29090,4,4,"2015-03-27 09:00:19","0101000020E6100000B66224204B5151C054ED89647E103DC0",1,473697.820314506,6784846.08319778
"13296",13296,29096,4,4,"2015-03-27 12:00:30","0101000020E610000090E10C59B85051C0AAC024F0E20E3DC0",1,474568.310049706,6785543.639974
"13297",13297,29104,4,4,"2015-03-27 15:00:54","0101000020E61000005AE2B7D7B85051C062CCA7D8E20E3DC0",1,474565.369859753,6785543.7885731
"13298",13298,29109,4,4,"2015-03-27 18:00:30","0101000020E61000001C148376BD5051C01AB84D02E50E3DC0",1,474537.926420173,6785540.07156856
"13299",13299,29114,4,4,"2015-03-27 21:00:47","0101000020E61000001AF043EF9E5051C0E6BD20D8A70E3DC0",1,474719.08335011,6785643.87541581
"13300",13300,29129,4,4,"2015-03-28 06:00:08","0101000020E61000005AE2B7D7B85051C0F891B64CE10E3DC0",1,474565.364068409,6785546.40328797
"13301",13301,29130,4,4,"2015-03-28 09:00:29","0101000020E61000002F6EA301BC5051C0273E2DF5E20E3DC0",1,474546.572782203,6785543.55857494
"13302",13302,29149,4,4,"2015-03-28 18:00:00","0101000020E6100000BE3F941EBC5051C0EF045669E60E3DC0",1,474545.914037721,6785537.71829477
"13303",13303,29154,4,4,"2015-03-28 21:00:45","0101000020E6100000B8F589F2BB5051C0F094C448E50E3DC0",1,474546.931945353,6785539.62620006
"13304",13304,29155,4,4,"2015-03-29 00:00:22","0101000020E610000028B3E66CA65051C0738F5B82420F3DC0",1,474675.153064681,6785382.30586483
"13305",13305,29160,4,4,"2015-03-29 03:00:29","0101000020E61000003AC2B34EA65051C03D4E8704420F3DC0",1,474675.852112733,6785383.13835825
"13306",13306,29166,4,4,"2015-03-29 06:00:47","0101000020E610000046FAA35EA65051C0DAA8F34D3F0F3DC0",1,474675.472087469,6785387.72437352
"13307",13307,29170,4,4,"2015-03-29 09:00:29","0101000020E6100000A614CF34BC5051C0084D5CD8E40E3DC0",1,474545.39223509,6785540.36510395
"13308",13308,29178,4,4,"2015-03-29 12:00:49","0101000020E6100000C9EAB188BC5051C0EFBC9EF9E60E3DC0",1,474543.453299733,6785536.76001549
"13309",13309,29200,4,4,"2015-03-30 03:00:19","0101000020E61000008DEE2076A65051C0B47EE9A3420F3DC0",1,474674.939395415,6785382.08380647
"13310",13310,29207,4,4,"2015-03-30 06:00:30","0101000020E610000028B3E66CA65051C008556AF6400F3DC0",1,474675.147297988,6785384.92058014
"13311",13311,29214,4,4,"2015-03-30 09:00:58","0101000020E61000009A69B1CABB5051C073A72A23E40E3DC0",1,474547.852433769,6785541.5671274
"13312",13312,29220,4,4,"2015-03-30 15:00:21","0101000020E61000007D3F355EBA5051C0747F5072E20E3DC0",1,474556.305458194,6785544.44433337
"13313",13313,29234,4,4,"2015-03-30 21:00:31","0101000020E6100000E2C226D7B95051C0E897D244E90E3DC0",1,474559.465548362,6785532.9177264
"13314",13314,29238,4,4,"2015-03-31 00:00:48","0101000020E61000006540ACED5C5051C05C1146FD3F103DC0",1,475112.759726669,6784954.73535196
"13315",13315,29243,4,4,"2015-03-31 03:00:45","0101000020E61000004E8BB0975C5051C0358A9B093C103DC0",1,475114.740733825,6784961.4204992
"13316",13316,29248,4,4,"2015-03-31 06:00:48","0101000020E61000007A92CF86D75051C0358EA2186A123DC0",1,474386.467589374,6784016.3770775
"13317",13317,29250,4,4,"2015-03-31 09:00:11","0101000020E61000008B7159E0865251C0CA141857011D3DC0",1,471835.192465032,6779426.80302692
"13318",13318,29264,4,4,"2015-03-31 15:00:00","0101000020E610000075841D10B25451C0BF6B2B5151243DC0",1,468546.982923083,6776253.47977408
"13319",13319,29275,4,4,"2015-04-01 00:00:40","0101000020E61000009ED4F25E105551C091781E81E4263DC0",1,467990.21952315,6775137.5086179
"13320",13320,29282,4,4,"2015-04-01 03:00:54","0101000020E61000009951E2291A5551C0F081C245932A3DC0",1,467936.557455836,6773543.50390338
"13321",13321,29288,4,4,"2015-04-01 06:00:12","0101000020E6100000BC2429441B5551C04B010E46912A3DC0",1,467930.003424025,6773546.86479883
"13322",13322,29290,4,4,"2015-04-01 09:00:28","0101000020E6100000ADB4D661965551C0D482177D052F3DC0",1,467204.801313666,6771617.14112105
"13323",13323,29296,4,4,"2015-04-01 12:00:30","0101000020E610000000B33165965551C021C43AFA042F3DC0",1,467204.721050345,6771618.00510251
"13324",13324,29304,4,4,"2015-04-01 15:00:38","0101000020E61000006228CC20635651C059A725B1FF2D3DC0",1,465988.452586381,6772056.18348485
"13325",13325,29305,4,4,"2015-04-01 18:00:16","0101000020E61000003ACC9717605651C061318FA1082E3DC0",1,466006.514629848,6772041.12459556
"13326",13326,29314,4,4,"2015-04-01 21:00:20","0101000020E6100000A3FF8AA1415651C071EA5E82AE2E3DC0",1,466188.117951966,6771761.22648182
"13327",13327,29319,4,4,"2015-04-02 00:00:57","0101000020E6100000EDAC27043C5651C09899E326B42E3DC0",1,466221.46668447,6771751.78554969
"13328",13328,29325,4,4,"2015-04-02 06:00:29","0101000020E6100000CACFFC20015651C0FB35A330392F3DC0",1,466571.5865155,6771527.89850925
"13329",13329,29338,4,4,"2015-04-02 12:00:18","0101000020E6100000D734EF38455651C06EA708CB33303DC0",1,466168.75436456,6771103.03768708
"13330",13330,29346,4,4,"2015-04-02 18:00:29","0101000020E6100000CFC76B14485651C08DEA196778303DC0",1,466152.142258532,6770986.99550705
"13331",13331,29354,4,4,"2015-04-02 21:00:48","0101000020E6100000EE3378A9A25551C0183037CE5C323DC0",1,467136.089839704,6770170.92734263
"13332",13332,29355,4,4,"2015-04-03 00:00:17","0101000020E610000030FA658BFF5451C0D2C034B165323DC0",1,468104.002595183,6770158.6481383
"13333",13333,29363,4,4,"2015-04-03 03:00:29","0101000020E610000037D60FFBCE5451C045CFD2BAB2303DC0",1,468390.124094206,6770894.79965317
"13334",13334,29370,4,4,"2015-04-03 09:00:46","0101000020E6100000405C284F0F5451C01FE4ABD337333DC0",1,469530.403711522,6769807.28609005
"13335",13335,29379,4,4,"2015-04-03 12:00:12","0101000020E610000081655BBC0E5451C0D6F72BAE3B333DC0",1,469533.823535764,6769800.78038812
"13336",13336,29384,4,4,"2015-04-03 15:00:01","0101000020E6100000402E162B0F5451C0AC6411D43A333DC0",1,469531.253281996,6769802.21388219
"13337",13337,29387,4,4,"2015-04-03 18:00:47","0101000020E6100000877EB78A0F5451C00509409248333DC0",1,469529.098847633,6769778.97412631
"13338",13338,29394,4,4,"2015-04-03 21:00:06","0101000020E6100000F5375783665451C0102B926577333DC0",1,469013.281554885,6769698.42168391
"13339",13339,29402,4,4,"2015-04-04 03:00:53","0101000020E6100000947659025F5451C028D53E1D8F333DC0",1,469057.91317192,6769658.44549475
"13340",13340,29414,4,4,"2015-04-04 09:00:00","0101000020E6100000218491A8615451C0F092EE9D87333DC0",1,469042.159730527,6769671.07790291
"13341",13341,29418,4,4,"2015-04-04 12:00:00","0101000020E6100000101C3CB8605451C0082EA0617B333DC0",1,469047.673861312,6769691.77855611
"13342",13342,29423,4,4,"2015-04-04 15:00:30","0101000020E610000080E552A6625451C0F156A71485333DC0",1,469036.266809708,6769675.34974486
"13343",13343,29425,4,4,"2015-04-04 18:00:29","0101000020E61000006DE75663645451C0E1C3DB3983333DC0",1,469025.944166463,6769678.45728274
"13344",13344,29434,4,4,"2015-04-04 21:00:55","0101000020E61000005BD88981645451C0F90BE2A881333DC0",1,469025.237059082,6769681.1034
"13345",13345,29439,4,4,"2015-04-05 00:00:08","0101000020E610000020F1868F635451C09E584C1185333DC0",1,469030.861792345,6769675.35724304
"13346",13346,29444,4,4,"2015-04-05 03:00:43","0101000020E6100000F72F5A91625451C02B018CC289333DC0",1,469036.774322907,6769667.44025297
"13347",13347,29475,4,4,"2015-04-06 00:00:14","0101000020E6100000387870C1E35551C0AD9685C0DB393DC0",1,466759.302754875,6766925.61462814
"13348",13348,29492,4,4,"2015-04-06 09:00:47","0101000020E61000002614C7269E5651C0A5106D6C1B393DC0",1,465652.642070357,6767247.49209897
"13349",13349,29498,4,4,"2015-04-06 12:00:00","0101000020E61000005D8F1DAF9B5651C04985B18520393DC0",1,465667.304988338,6767238.91621993
"13350",13350,29500,4,4,"2015-04-06 15:00:22","0101000020E6100000B3EA73B5955651C065A6594524393DC0",1,465702.769591901,6767232.68531417
"13351",13351,29507,4,4,"2015-04-06 18:00:31","0101000020E6100000F5D14E72AC5651C070D28FE10C393DC0",1,465567.768662638,6767271.8221082
"13352",13352,29514,4,4,"2015-04-06 21:00:34","0101000020E61000003AD3DFA69A5651C0A129E0432E393DC0",1,465673.497943133,6767215.70067935
"13353",13353,29518,4,4,"2015-04-07 00:00:48","0101000020E61000006F70D86C9B5651C03132B7312C393DC0",1,465668.900000322,6767219.18803335
"13354",13354,29522,4,4,"2015-04-07 03:00:30","0101000020E61000007728AF3A975651C028DB1BD71A393DC0",1,465693.702320639,6767248.60176702
"13355",13355,29527,4,4,"2015-04-07 06:00:30","0101000020E610000094C8F43A985651C09A82908719393DC0",1,465687.757281298,6767250.7998289
"13356",13356,29530,4,4,"2015-04-07 09:00:29","0101000020E61000006397A8DE9A5651C0E6D429EA27393DC0",1,465672.172993664,6767226.43294392
"13357",13357,29536,4,4,"2015-04-07 12:00:51","0101000020E6100000283D7892995651C04A5DD7D41E393DC0",1,465679.824303195,6767241.81246565
"13358",13358,29555,4,4,"2015-04-07 21:00:54","0101000020E6100000A7C6F07D965651C0A150AAD8F3383DC0",1,465697.877663245,6767314.53867267
