"","X.1","X","Elk","Serial","Date_Time","Date","Month","Day","Year","Hour","coords.x1","coords.x2","id","UTM_X","UTM_Y"
"11046",33081,33081,"Wiggins2",38064,"2016-05-31 16:20:14","2016/05/31",5,31,2016,16,-109.5083,43.71209,2,620173.161982093,4840977.27216642
"11047",33082,33082,"Wiggins2",38064,"2016-05-31 17:00:04","2016/05/31",5,31,2016,17,-109.5083,43.71156,2,620174.221246442,4840918.40828395
"11048",33083,33083,"Wiggins2",38064,"2016-05-31 17:40:15","2016/05/31",5,31,2016,17,-109.5054,43.70969,2,620411.597882577,4840714.92707617
"11049",33084,33084,"Wiggins2",38064,"2016-05-31 18:20:30","2016/05/31",5,31,2016,18,-109.5041,43.7091,2,620517.515202122,4840651.28851154
"11050",33085,33085,"Wiggins2",38064,"2016-05-31 19:00:13","2016/05/31",5,31,2016,19,-109.5036,43.70844,2,620559.121408108,4840578.71337425
"11051",33086,33086,"Wiggins2",38064,"2016-05-31 19:40:13","2016/05/31",5,31,2016,19,-109.5033,43.70829,2,620583.592274729,4840562.49012472
"11052",33087,33087,"Wiggins2",38064,"2016-05-31 20:20:12","2016/05/31",5,31,2016,20,-109.5031,43.70932,2,620597.640072439,4840677.17686448
"11053",33088,33088,"Wiggins2",38064,"2016-05-31 21:00:30","2016/05/31",5,31,2016,21,-109.5021,43.71127,2,620674.292467028,4840895.20676972
"11054",33089,33089,"Wiggins2",38064,"2016-05-31 21:40:11","2016/05/31",5,31,2016,21,-109.5018,43.71158,2,620697.839152219,4840930.07336198
"11055",33090,33090,"Wiggins2",38064,"2016-05-31 22:20:12","2016/05/31",5,31,2016,22,-109.5018,43.71155,2,620697.899371683,4840926.74144379
"11056",33091,33091,"Wiggins2",38064,"2016-05-31 23:00:12","2016/05/31",5,31,2016,23,-109.5018,43.71153,2,620697.939517974,4840924.52016501
"11057",33092,33092,"Wiggins2",38064,"2016-05-31 23:40:26","2016/05/31",5,31,2016,23,-109.5017,43.71197,2,620705.112519487,4840973.53391016
"11058",33093,33093,"Wiggins2",38064,"2016-06-01 00:20:13","2016/06/01",6,1,2016,0,-109.5013,43.71257,2,620736.1326059,4841040.75482039
"11059",33094,33094,"Wiggins2",38064,"2016-06-01 01:00:12","2016/06/01",6,1,2016,1,-109.5009,43.71282,2,620767.855037011,4841069.10350512
"11060",33095,33095,"Wiggins2",38064,"2016-06-01 01:40:30","2016/06/01",6,1,2016,1,-109.5019,43.7129,2,620687.133364213,4841076.53217795
"11061",33096,33096,"Wiggins2",38064,"2016-06-01 02:20:12","2016/06/01",6,1,2016,2,-109.5018,43.71281,2,620695.370125543,4841066.68202195
"11062",33097,33097,"Wiggins2",38064,"2016-06-01 03:00:13","2016/06/01",6,1,2016,3,-109.5018,43.71313,2,620694.72776797,4841102.22249084
"11063",33098,33098,"Wiggins2",38064,"2016-06-01 03:40:16","2016/06/01",6,1,2016,3,-109.5019,43.71288,2,620687.173508821,4841074.31089868
"11064",33099,33099,"Wiggins2",38064,"2016-06-01 04:20:30","2016/06/01",6,1,2016,4,-109.5009,43.71285,2,620767.794779945,4841072.43542407
"11065",33100,33100,"Wiggins2",38064,"2016-06-01 05:00:12","2016/06/01",6,1,2016,5,-109.4998,43.71294,2,620856.231037471,4841084.03439301
"11066",33101,33101,"Wiggins2",38064,"2016-06-01 05:40:12","2016/06/01",6,1,2016,5,-109.499,43.71225,2,620922.067450878,4841008.56696847
"11067",33102,33102,"Wiggins2",38064,"2016-06-01 06:20:49","2016/06/01",6,1,2016,6,-109.4989,43.71212,2,620930.385096507,4840994.27453646
"11068",33103,33103,"Wiggins2",38064,"2016-06-01 07:00:13","2016/06/01",6,1,2016,7,-109.498,43.71246,2,621002.206702276,4841033.34966338
"11069",33104,33104,"Wiggins2",38064,"2016-06-01 07:40:30","2016/06/01",6,1,2016,7,-109.498,43.71247,2,621002.186577849,4841034.46030303
"11070",33105,33105,"Wiggins2",38064,"2016-06-01 08:20:13","2016/06/01",6,1,2016,8,-109.4973,43.71339,2,621056.727350498,4841137.66122296
"11071",33106,33106,"Wiggins2",38064,"2016-06-01 09:00:20","2016/06/01",6,1,2016,9,-109.4939,43.71916,2,621318.988183985,4841783.47184616
"11072",33107,33107,"Wiggins2",38064,"2016-06-01 09:40:11","2016/06/01",6,1,2016,9,-109.494,43.7198,2,621309.641361364,4841854.40650108
"11073",33108,33108,"Wiggins2",38064,"2016-06-01 10:20:14","2016/06/01",6,1,2016,10,-109.4939,43.7198,2,621317.696536344,4841854.55287155
"11074",33109,33109,"Wiggins2",38064,"2016-06-01 11:00:12","2016/06/01",6,1,2016,11,-109.4946,43.7199,2,621261.108584371,4841864.63489319
"11075",33110,33110,"Wiggins2",38064,"2016-06-01 11:41:00","2016/06/01",6,1,2016,11,-109.4949,43.71941,2,621237.931364038,4841809.77460462
"11076",33111,33111,"Wiggins2",38064,"2016-06-01 12:20:05","2016/06/01",6,1,2016,12,-109.4955,43.7206,2,621187.200873845,4841941.06340008
"11077",33112,33112,"Wiggins2",38064,"2016-06-01 13:00:11","2016/06/01",6,1,2016,13,-109.4956,43.72045,2,621179.448200256,4841924.25756743
"11078",33113,33113,"Wiggins2",38064,"2016-06-01 13:40:14","2016/06/01",6,1,2016,13,-109.4956,43.7205,2,621179.347402395,4841929.81077324
"11079",33114,33114,"Wiggins2",38064,"2016-06-01 14:20:44","2016/06/01",6,1,2016,14,-109.4955,43.72093,2,621186.535560166,4841977.71456026
"11080",33115,33115,"Wiggins2",38064,"2016-06-01 15:00:11","2016/06/01",6,1,2016,15,-109.4954,43.72195,2,621192.533996979,4842091.14620207
"11081",33116,33116,"Wiggins2",38064,"2016-06-01 15:40:30","2016/06/01",6,1,2016,15,-109.4949,43.72266,2,621223.321594013,4842170.58674692
"11082",33117,33117,"Wiggins2",38064,"2016-06-01 16:20:20","2016/06/01",6,1,2016,16,-109.4949,43.72262,2,621231.457064421,4842166.29045454
"11083",33118,33118,"Wiggins2",38064,"2016-06-01 17:00:27","2016/06/01",6,1,2016,17,-109.4956,43.7225,2,621175.315411853,4842151.93904298
"11084",33119,33119,"Wiggins2",38064,"2016-06-01 17:40:12","2016/06/01",6,1,2016,17,-109.4929,43.71714,2,621403.620163886,4841560.5866418
"11085",33120,33120,"Wiggins2",38064,"2016-06-01 18:20:14","2016/06/01",6,1,2016,18,-109.4943,43.71776,2,621289.591816329,4841627.39670745
"11086",33121,33121,"Wiggins2",38064,"2016-06-01 19:00:19","2016/06/01",6,1,2016,19,-109.4939,43.71871,2,621319.876182907,4841734.60364552
"11087",33122,33122,"Wiggins2",38064,"2016-06-01 19:40:30","2016/06/01",6,1,2016,19,-109.4968,43.72067,2,621082.343993505,4841946.93785066
"11088",33123,33123,"Wiggins2",38064,"2016-06-01 20:20:18","2016/06/01",6,1,2016,20,-109.4966,43.72249,2,621094.787432575,4842149.36678104
"11089",33124,33124,"Wiggins2",38064,"2016-06-01 21:00:04","2016/06/01",6,1,2016,21,-109.4939,43.72232,2,621312.610525783,4842134.43448133
"11090",33125,33125,"Wiggins2",38064,"2016-06-01 21:40:13","2016/06/01",6,1,2016,21,-109.493,43.72204,2,621385.669522424,4842104.65429551
"11091",33126,33126,"Wiggins2",38064,"2016-06-01 22:20:30","2016/06/01",6,1,2016,22,-109.4932,43.7221,2,621369.438618763,4842111.02523727
"11092",33127,33127,"Wiggins2",38064,"2016-06-01 23:00:18","2016/06/01",6,1,2016,23,-109.4929,43.72228,2,621393.239683705,4842131.45616051
"11093",33128,33128,"Wiggins2",38064,"2016-06-01 23:40:04","2016/06/01",6,1,2016,23,-109.4937,43.72249,2,621328.356856304,4842154.71880068
"11094",33129,33129,"Wiggins2",38064,"2016-06-02 00:20:12","2016/06/02",6,2,2016,0,-109.4937,43.72253,2,621328.296298893,4842158.05072541
"11095",33130,33130,"Wiggins2",38064,"2016-06-02 01:00:30","2016/06/02",6,2,2016,1,-109.4939,43.72255,2,621312.146314654,4842159.97923718
"11096",33131,33131,"Wiggins2",38064,"2016-06-02 01:40:20","2016/06/02",6,2,2016,1,-109.4937,43.72218,2,621329.002799945,4842119.17827121
"11097",33132,33132,"Wiggins2",38064,"2016-06-02 02:20:05","2016/06/02",6,2,2016,2,-109.4938,43.72266,2,621319.97909149,4842172.34267553
"11098",33133,33133,"Wiggins2",38064,"2016-06-02 03:00:30","2016/06/02",6,2,2016,3,-109.4936,43.72239,2,621336.633727645,4842142.64814371
"11099",33134,33134,"Wiggins2",38064,"2016-06-02 03:40:19","2016/06/02",6,2,2016,3,-109.4938,43.7223,2,621320.705731693,4842132.35957904
"11100",33135,33135,"Wiggins2",38064,"2016-06-02 04:20:31","2016/06/02",6,2,2016,4,-109.4942,43.72229,2,621288.506551543,4842130.66347274
"11101",33136,33136,"Wiggins2",38064,"2016-06-02 05:00:19","2016/06/02",6,2,2016,5,-109.4948,43.72282,2,621239.108438531,4842188.64956994
"11102",33137,33137,"Wiggins2",38064,"2016-06-02 05:40:12","2016/06/02",6,2,2016,5,-109.4952,43.72285,2,621206.828861489,4842191.39641842
"11103",33138,33138,"Wiggins2",38064,"2016-06-02 06:20:30","2016/06/02",6,2,2016,6,-109.4948,43.72266,2,621239.431176757,4842170.87930445
"11104",33139,33139,"Wiggins2",38064,"2016-06-02 07:00:20","2016/06/02",6,2,2016,7,-109.4958,43.72467,2,621154.831490685,4842392.65589495
"11105",33140,33140,"Wiggins2",38064,"2016-06-02 07:40:11","2016/06/02",6,2,2016,7,-109.4945,43.72598,2,621256.897202561,4842540.05132009
"11106",33141,33141,"Wiggins2",38064,"2016-06-02 08:20:30","2016/06/02",6,2,2016,8,-109.4931,43.7288,2,621363.962875953,4842855.30190974
"11107",33142,33142,"Wiggins2",38064,"2016-06-02 09:00:48","2016/06/02",6,2,2016,9,-109.4922,43.73139,2,621431.21452988,4843144.27693493
"11108",33143,33143,"Wiggins2",38064,"2016-06-02 09:40:11","2016/06/02",6,2,2016,9,-109.4921,43.7314,2,621439.247940582,4843145.53412637
"11109",33144,33144,"Wiggins2",38064,"2016-06-02 10:20:30","2016/06/02",6,2,2016,10,-109.4923,43.73133,2,621423.282155824,4843137.46653714
"11110",33145,33145,"Wiggins2",38064,"2016-06-02 11:00:20","2016/06/02",6,2,2016,11,-109.4924,43.73201,2,621413.854475094,4843212.84375082
"11111",33146,33146,"Wiggins2",38064,"2016-06-02 11:40:12","2016/06/02",6,2,2016,11,-109.4928,43.73226,2,621381.135286717,4843240.02381608
"11112",33147,33147,"Wiggins2",38064,"2016-06-02 12:20:29","2016/06/02",6,2,2016,12,-109.4933,43.73169,2,621342.018861468,4843175.98484317
"11113",33148,33148,"Wiggins2",38064,"2016-06-02 13:00:20","2016/06/02",6,2,2016,13,-109.4933,43.73173,2,621341.938083127,4843180.4274162
"11114",33149,33149,"Wiggins2",38064,"2016-06-02 13:40:15","2016/06/02",6,2,2016,13,-109.4933,43.73175,2,621341.897693935,4843182.64870272
"11115",33150,33150,"Wiggins2",38064,"2016-06-02 14:20:51","2016/06/02",6,2,2016,14,-109.4947,43.72778,2,621237.157186853,4842739.67432516
"11116",33151,33151,"Wiggins2",38064,"2016-06-02 15:00:29","2016/06/02",6,2,2016,15,-109.4948,43.72783,2,621229.002216855,4842745.08124317
"11117",33152,33152,"Wiggins2",38064,"2016-06-02 15:40:22","2016/06/02",6,2,2016,15,-109.4948,43.72781,2,621229.042562907,4842742.85995814
"11118",33153,33153,"Wiggins2",38064,"2016-06-02 16:20:24","2016/06/02",6,2,2016,16,-109.4934,43.72269,2,621352.137688204,4842176.26022106
"11119",33154,33154,"Wiggins2",38064,"2016-06-02 17:00:19","2016/06/02",6,2,2016,17,-109.4933,43.72268,2,621360.212667046,4842175.29600893
"11120",33155,33155,"Wiggins2",38064,"2016-06-02 17:40:18","2016/06/02",6,2,2016,17,-109.4921,43.71686,2,621468.630164334,4841530.66079129
"11121",33156,33156,"Wiggins2",38064,"2016-06-02 18:20:10","2016/06/02",6,2,2016,18,-109.4917,43.71685,2,621500.872652775,4841530.13642713
"11122",33157,33157,"Wiggins2",38064,"2016-06-02 19:00:46","2016/06/02",6,2,2016,19,-109.4907,43.71601,2,621583.127158068,4841438.30899322
"11123",33158,33158,"Wiggins2",38064,"2016-06-02 19:40:10","2016/06/02",6,2,2016,19,-109.4908,43.71585,2,621575.395030173,4841420.39206529
"11124",33159,33159,"Wiggins2",38064,"2016-06-02 20:20:10","2016/06/02",6,2,2016,20,-109.4872,43.71473,2,621867.670692578,4841301.28696917
"11125",33160,33160,"Wiggins2",38064,"2016-06-02 21:00:11","2016/06/02",6,2,2016,21,-109.4864,43.71459,2,621932.401470253,4841286.91452072
"11126",33161,33161,"Wiggins2",38064,"2016-06-02 21:40:30","2016/06/02",6,2,2016,21,-109.4858,43.71483,2,621980.249787632,4841314.45268431
"11127",33162,33162,"Wiggins2",38064,"2016-06-02 22:20:17","2016/06/02",6,2,2016,22,-109.4858,43.71484,2,621980.229498778,4841315.56332468
"11128",33163,33163,"Wiggins2",38064,"2016-06-02 23:00:07","2016/06/02",6,2,2016,23,-109.486,43.71486,2,621964.077243793,4841317.49030131
"11129",33164,33164,"Wiggins2",38064,"2016-06-02 23:40:10","2016/06/02",6,2,2016,23,-109.4863,43.71484,2,621939.95029234,4841314.82763736
"11130",33165,33165,"Wiggins2",38064,"2016-06-03 00:20:26","2016/06/03",6,3,2016,0,-109.4866,43.71476,2,621915.944993616,4841305.50121889
"11131",33166,33166,"Wiggins2",38064,"2016-06-03 01:00:17","2016/06/03",6,3,2016,1,-109.4865,43.7148,2,621923.919727743,4841310.09086909
"11132",33167,33167,"Wiggins2",38064,"2016-06-03 01:40:11","2016/06/03",6,3,2016,1,-109.4866,43.71489,2,621915.681377979,4841319.93954343
"11133",33168,33168,"Wiggins2",38064,"2016-06-03 02:20:50","2016/06/03",6,3,2016,2,-109.4864,43.71476,2,621932.056697485,4841305.79540627
"11134",33169,33169,"Wiggins2",38064,"2016-06-03 03:00:22","2016/06/03",6,3,2016,3,-109.4906,43.71643,2,621590.333390765,4841485.10258499
"11135",33170,33170,"Wiggins2",38064,"2016-06-03 03:40:48","2016/06/03",6,3,2016,3,-109.4921,43.71685,2,621468.67057463,4841528.43951011
"11136",33171,33171,"Wiggins2",38064,"2016-06-03 04:20:08","2016/06/03",6,3,2016,4,-109.4927,43.7167,2,621420.619901205,4841512.01141938
"11137",33172,33172,"Wiggins2",38064,"2016-06-03 05:00:02","2016/06/03",6,3,2016,5,-109.4926,43.71657,2,621428.938070754,4841497.71958857
"11138",33173,33173,"Wiggins2",38064,"2016-06-03 05:40:14","2016/06/03",6,3,2016,5,-109.4912,43.71619,2,621542.484835264,4841457.56721529
"11139",33174,33174,"Wiggins2",38064,"2016-06-03 06:20:48","2016/06/03",6,3,2016,6,-109.4926,43.71689,2,621428.291721944,4841533.26008626
"11140",33175,33175,"Wiggins2",38064,"2016-06-03 07:00:38","2016/06/03",6,3,2016,7,-109.4925,43.71689,2,621436.347287292,4841533.40659217
"11141",33176,33176,"Wiggins2",38064,"2016-06-03 07:40:19","2016/06/03",6,3,2016,7,-109.493,43.71708,2,621395.685791196,4841553.77633104
"11142",33177,33177,"Wiggins2",38064,"2016-06-03 08:20:25","2016/06/03",6,3,2016,8,-109.4929,43.71702,2,621403.862497989,4841547.25895448
"11143",33178,33178,"Wiggins2",38064,"2016-06-03 09:00:04","2016/06/03",6,3,2016,9,-109.493,43.71708,2,621395.685791196,4841553.77633104
"11144",33179,33179,"Wiggins2",38064,"2016-06-03 09:40:10","2016/06/03",6,3,2016,9,-109.493,43.71699,2,621395.867529558,4841543.78056566
"11145",33180,33180,"Wiggins2",38064,"2016-06-03 10:20:15","2016/06/03",6,3,2016,10,-109.4934,43.71712,2,621363.38288088,4841557.63312243
"11146",33181,33181,"Wiggins2",38064,"2016-06-03 11:00:47","2016/06/03",6,3,2016,11,-109.493,43.71709,2,621395.665598026,4841554.88697165
"11147",33182,33182,"Wiggins2",38064,"2016-06-03 11:40:17","2016/06/03",6,3,2016,11,-109.493,43.71706,2,621395.726177525,4841551.55504983
"11148",33183,33183,"Wiggins2",38064,"2016-06-03 12:20:30","2016/06/03",6,3,2016,12,-109.4926,43.71697,2,621428.130134146,4841542.14521097
"11149",33184,33184,"Wiggins2",38064,"2016-06-03 13:00:17","2016/06/03",6,3,2016,13,-109.4922,43.71692,2,621460.45337196,4841537.17809003
"11150",33185,33185,"Wiggins2",38064,"2016-06-03 13:40:09","2016/06/03",6,3,2016,13,-109.493,43.71663,2,621396.594479992,4841503.79750557
"11151",33186,33186,"Wiggins2",38064,"2016-06-03 14:20:30","2016/06/03",6,3,2016,14,-109.493,43.71663,2,621396.594479992,4841503.79750557
"11152",33187,33187,"Wiggins2",38064,"2016-06-03 15:01:00","2016/06/03",6,3,2016,15,-109.4932,43.71668,2,621380.382328126,4841509.05780345
"11153",33188,33188,"Wiggins2",38064,"2016-06-03 15:40:17","2016/06/03",6,3,2016,15,-109.4932,43.71668,2,621380.382328126,4841509.05780345
"11154",33189,33189,"Wiggins2",38064,"2016-06-03 16:20:10","2016/06/03",6,3,2016,16,-109.4931,43.71667,2,621388.458113202,4841508.09361044
"11155",33190,33190,"Wiggins2",38064,"2016-06-03 17:00:29","2016/06/03",6,3,2016,17,-109.4927,43.71612,2,621421.791323764,4841447.59427083
"11156",33191,33191,"Wiggins2",38064,"2016-06-03 17:40:16","2016/06/03",6,3,2016,17,-109.4921,43.71645,2,621469.458572429,4841485.1245287
"11157",33192,33192,"Wiggins2",38064,"2016-06-03 18:20:08","2016/06/03",6,3,2016,18,-109.495,43.71441,2,621239.959283166,4841254.30806702
"11158",33193,33193,"Wiggins2",38064,"2016-06-03 19:00:09","2016/06/03",6,3,2016,19,-109.4954,43.71175,2,621213.098122821,4840958.29288331
"11159",33194,33194,"Wiggins2",38064,"2016-06-03 19:41:00","2016/06/03",6,3,2016,19,-109.49,43.70686,2,621658.048797642,4840421.99010949
"11160",33195,33195,"Wiggins2",38064,"2016-06-03 20:20:16","2016/06/03",6,3,2016,20,-109.495,43.70396,2,621261.030060448,4840093.69018083
"11161",33196,33196,"Wiggins2",38064,"2016-06-03 21:00:10","2016/06/03",6,3,2016,21,-109.4966,43.70503,2,621129.958287149,4840210.18948264
"11162",33197,33197,"Wiggins2",38064,"2016-06-03 21:40:32","2016/06/03",6,3,2016,21,-109.4983,43.70711,2,620988.78199432,4840439.8304723
"11163",33198,33198,"Wiggins2",38064,"2016-06-03 22:20:07","2016/06/03",6,3,2016,22,-109.4985,43.70707,2,620972.768824971,4840433.98540943
"11164",33199,33199,"Wiggins2",38064,"2016-06-03 23:00:16","2016/06/03",6,3,2016,23,-109.4985,43.70706,2,620972.788940694,4840432.87477077
"11165",33200,33200,"Wiggins2",38064,"2016-06-03 23:40:07","2016/06/03",6,3,2016,23,-109.4984,43.70727,2,620980.423363631,4840456.34411291
"11166",33201,33201,"Wiggins2",38064,"2016-06-04 00:20:30","2016/06/04",6,4,2016,0,-109.4986,43.70763,2,620963.585532956,4840496.03525683
"11167",33202,33202,"Wiggins2",38064,"2016-06-04 01:00:29","2016/06/04",6,4,2016,1,-109.4985,43.70764,2,620971.622222645,4840497.29181591
"11168",33203,33203,"Wiggins2",38064,"2016-06-04 01:40:15","2016/06/04",6,4,2016,1,-109.4986,43.70767,2,620963.505074559,4840500.47781188
"11169",33204,33204,"Wiggins2",38064,"2016-06-04 02:20:15","2016/06/04",6,4,2016,2,-109.4987,43.70778,2,620955.227028159,4840512.54892778
"11170",33205,33205,"Wiggins2",38064,"2016-06-04 03:00:18","2016/06/04",6,4,2016,3,-109.4986,43.70749,2,620963.867136878,4840480.48631441
"11171",33206,33206,"Wiggins2",38064,"2016-06-04 03:40:46","2016/06/04",6,4,2016,3,-109.498,43.70849,2,621010.195806713,4840592.42586568
"11172",33207,33207,"Wiggins2",38064,"2016-06-04 04:20:14","2016/06/04",6,4,2016,4,-109.4976,43.7096,2,621040.18830287,4840716.29077272
"11173",33208,33208,"Wiggins2",38064,"2016-06-04 05:00:08","2016/06/04",6,4,2016,5,-109.4966,43.71115,2,621117.631646205,4840889.90048252
"11174",33209,33209,"Wiggins2",38064,"2016-06-04 05:40:18","2016/06/04",6,4,2016,5,-109.4949,43.71362,2,621249.608338636,4841166.71377856
"11175",33210,33210,"Wiggins2",38064,"2016-06-04 06:20:30","2016/06/04",6,4,2016,6,-109.4906,43.71455,2,621594.135643905,4841276.30219451
"11176",33211,33211,"Wiggins2",38064,"2016-06-04 07:00:30","2016/06/04",6,4,2016,7,-109.4887,43.71434,2,621747.622601738,4841255.76770923
"11177",33212,33212,"Wiggins2",38064,"2016-06-04 07:40:16","2016/06/04",6,4,2016,7,-109.4893,43.71588,2,621696.169881231,4841425.92521808
"11178",33213,33213,"Wiggins2",38064,"2016-06-04 08:20:37","2016/06/04",6,4,2016,8,-109.4886,43.71551,2,621753.309101448,4841385.85951116
"11179",33214,33214,"Wiggins2",38064,"2016-06-04 09:00:09","2016/06/04",6,4,2016,9,-109.4908,43.71943,2,621568.155242606,4841818.00145758
"11180",33215,33215,"Wiggins2",38064,"2016-06-04 09:40:30","2016/06/04",6,4,2016,9,-109.4854,43.72675,2,621988.279799256,4842638.92602953
"11181",33216,33216,"Wiggins2",38064,"2016-06-04 10:20:15","2016/06/04",6,4,2016,10,-109.4842,43.72757,2,622083.264912743,4842731.76586828
"11182",33217,33217,"Wiggins2",38064,"2016-06-04 11:00:29","2016/06/04",6,4,2016,11,-109.4842,43.72752,2,622083.366488031,4842726.21265471
"11183",33218,33218,"Wiggins2",38064,"2016-06-04 11:40:21","2016/06/04",6,4,2016,11,-109.4841,43.72758,2,622091.298731192,4842733.02383623
"11184",33219,33219,"Wiggins2",38064,"2016-06-04 12:20:14","2016/06/04",6,4,2016,12,-109.4842,43.72757,2,622083.264912743,4842731.76586828
"11185",33220,33220,"Wiggins2",38064,"2016-06-04 13:00:15","2016/06/04",6,4,2016,13,-109.4842,43.72758,2,622083.244597675,4842732.876511
"11186",33221,33221,"Wiggins2",38064,"2016-06-04 13:40:15","2016/06/04",6,4,2016,13,-109.4846,43.72889,2,622048.36746008,4842877.78151808
"11187",33222,33222,"Wiggins2",38064,"2016-06-04 14:20:29","2016/06/04",6,4,2016,14,-109.4847,43.72892,2,622040.252575723,4842880.96617001
"11188",33223,33223,"Wiggins2",38064,"2016-06-04 15:00:08","2016/06/04",6,4,2016,15,-109.4844,43.72935,2,622063.540979305,4842929.16567887
"11189",33224,33224,"Wiggins2",38064,"2016-06-04 15:40:29","2016/06/04",6,4,2016,15,-109.4854,43.72957,2,621982.555425817,4842952.12729847
"11190",33225,33225,"Wiggins2",38064,"2016-06-04 16:20:19","2016/06/04",6,4,2016,16,-109.4852,43.72958,2,621998.642856366,4842953.53236927
"11191",33226,33226,"Wiggins2",38064,"2016-06-04 17:00:41","2016/06/04",6,4,2016,17,-109.4853,43.72968,2,621990.385980353,4842964.49158121
"11192",33227,33227,"Wiggins2",38064,"2016-06-04 17:40:14","2016/06/04",6,4,2016,17,-109.4852,43.73019,2,621997.404402458,4843021.28159931
"11193",33228,33228,"Wiggins2",38064,"2016-06-04 18:20:07","2016/06/04",6,4,2016,18,-109.4856,43.73086,2,621963.809045947,4843096.21652132
"11194",33229,33229,"Wiggins2",38064,"2016-06-04 19:00:30","2016/06/04",6,4,2016,19,-109.4828,43.73097,2,622189.109080575,4843111.44794678
"11195",33230,33230,"Wiggins2",38064,"2016-06-04 19:40:30","2016/06/04",6,4,2016,19,-109.4823,43.73039,2,622230.557295723,4843047.76804179
"11196",33231,33231,"Wiggins2",38064,"2016-06-04 20:20:16","2016/06/04",6,4,2016,20,-109.4843,43.72974,2,622070.802611329,4842972.62806499
"11197",33232,33232,"Wiggins2",38064,"2016-06-04 21:00:30","2016/06/04",6,4,2016,21,-109.4838,43.72937,2,622111.823714205,4842932.270948
"11198",33233,33233,"Wiggins2",38064,"2016-06-04 21:40:14","2016/06/04",6,4,2016,21,-109.4832,43.72853,2,622161.854711175,4842839.86126973
"11199",33234,33234,"Wiggins2",38064,"2016-06-04 22:20:13","2016/06/04",6,4,2016,22,-109.4832,43.72852,2,622161.875040008,4842838.75062681
"11200",33235,33235,"Wiggins2",38064,"2016-06-04 23:00:14","2016/06/04",6,4,2016,23,-109.4828,43.72862,2,622193.887728545,4842850.44680523
"11201",33236,33236,"Wiggins2",38064,"2016-06-04 23:40:34","2016/06/04",6,4,2016,23,-109.4832,43.72877,2,622161.366818057,4842866.51670025
"11202",33237,33237,"Wiggins2",38064,"2016-06-05 00:20:30","2016/06/05",6,5,2016,0,-109.4833,43.72985,2,622151.117443068,4842986.31873725
"11203",33238,33238,"Wiggins2",38064,"2016-06-05 01:00:30","2016/06/05",6,5,2016,1,-109.4837,43.72973,2,622119.145997335,4842972.40146378
"11204",33239,33239,"Wiggins2",38064,"2016-06-05 01:40:15","2016/06/05",6,5,2016,1,-109.4838,43.72977,2,622111.010867063,4842976.69667165
"11205",33240,33240,"Wiggins2",38064,"2016-06-05 02:20:28","2016/06/05",6,5,2016,2,-109.4837,43.72961,2,622119.389868018,4842959.07374644
"11206",33241,33241,"Wiggins2",38064,"2016-06-05 03:00:13","2016/06/05",6,5,2016,3,-109.4836,43.72972,2,622127.220166558,4842971.43819501
"11207",33242,33242,"Wiggins2",38064,"2016-06-05 03:40:14","2016/06/05",6,5,2016,3,-109.4837,43.73005,2,622118.49567288,4843007.94204463
"11208",33243,33243,"Wiggins2",38064,"2016-06-05 04:20:14","2016/06/05",6,5,2016,4,-109.4842,43.73033,2,622077.657811858,4843038.3033278
"11209",33244,33244,"Wiggins2",38064,"2016-06-05 05:00:40","2016/06/05",6,5,2016,5,-109.4843,43.73099,2,622068.263264937,4843111.45846795
"11210",33245,33245,"Wiggins2",38064,"2016-06-05 05:40:07","2016/06/05",6,5,2016,5,-109.4889,43.72562,2,621708.669671539,4842508.27727713
"11211",33246,33246,"Wiggins2",38064,"2016-06-05 06:20:14","2016/06/05",6,5,2016,6,-109.4887,43.7254,2,621725.224049697,4842484.13689309
"11212",33247,33247,"Wiggins2",38064,"2016-06-05 07:00:14","2016/06/05",6,5,2016,7,-109.4887,43.72553,2,621724.960748453,4842498.57524209
"11213",33248,33248,"Wiggins2",38064,"2016-06-05 07:40:23","2016/06/05",6,5,2016,7,-109.4892,43.72644,2,621682.846194306,4842598.90940262
"11214",33249,33249,"Wiggins2",38064,"2016-06-05 08:20:28","2016/06/05",6,5,2016,8,-109.4895,43.72626,2,621659.047721645,4842578.47738195
"11215",33250,33250,"Wiggins2",38064,"2016-06-05 09:00:22","2016/06/05",6,5,2016,9,-109.4912,43.72884,2,621516.907392021,4842862.52888538
"11216",33251,33251,"Wiggins2",38064,"2016-06-05 09:40:54","2016/06/05",6,5,2016,9,-109.4913,43.72883,2,621508.873649002,4842861.27160747
"11217",33252,33252,"Wiggins2",38064,"2016-06-05 10:20:16","2016/06/05",6,5,2016,10,-109.4912,43.72889,2,621516.806283587,4842868.08209933
"11218",33253,33253,"Wiggins2",38064,"2016-06-05 11:00:26","2016/06/05",6,5,2016,11,-109.4927,43.73054,2,621392.663623915,4843049.13967318
"11219",33254,33254,"Wiggins2",38064,"2016-06-05 11:40:13","2016/06/05",6,5,2016,11,-109.4954,43.73117,2,621173.942316286,4843115.15837747
"11220",33255,33255,"Wiggins2",38064,"2016-06-05 12:20:13","2016/06/05",6,5,2016,12,-109.4958,43.73064,2,621142.796235947,4843055.70944492
"11221",33256,33256,"Wiggins2",38064,"2016-06-05 13:00:31","2016/06/05",6,5,2016,13,-109.4959,43.73109,2,621133.835341468,4843105.54219361
