"","gps_data_animals_id","gps_sensors_id","animals_id","acquisition_time","longitude","latitude","insert_timestamp","update_timestamp","geom","species_code"
"5994",45369,4,4,2015-10-27 02:00:18,-69.3595075,-29.2308406,09:58:00,23:21:00,"0101000020E6100000ACCABE2B025751C0CA969B5E183B3DC0",1
"5995",45375,4,4,2015-10-27 03:00:14,-69.3594339,-29.2310094,09:58:00,23:21:00,"0101000020E6100000B8640BF7005751C08F119A6E233B3DC0",1
"5996",45379,4,4,2015-10-27 04:00:52,-69.3581697,-29.2232336,09:58:00,23:21:00,"0101000020E6100000C3FA9A40EC5651C04C5E53D625393DC0",1
"5997",45381,4,4,2015-10-27 05:00:12,-69.3529972,-29.2106472,09:58:00,23:21:00,"0101000020E610000018659181975651C075FE92F9EC353DC0",1
"5998",45387,4,4,2015-10-27 06:00:14,-69.3530836,-29.2107222,09:58:00,23:21:00,"0101000020E610000041B0F4EB985651C08A8ADDE3F1353DC0",1
"5999",45392,4,4,2015-10-27 07:00:30,-69.3530058,-29.2105619,09:58:00,23:21:00,"0101000020E61000001893A3A5975651C09B487A62E7353DC0",1
"6000",45408,4,4,2015-10-27 11:00:20,-69.3538558,-29.2095672,09:58:00,23:21:00,"0101000020E6100000FF1FCC92A55651C075502E32A6353DC0",1
"6001",45414,4,4,2015-10-27 12:01:52,-69.3539494,-29.2095711,09:58:00,23:21:00,"0101000020E6100000165C621BA75651C0CFAF9C73A6353DC0",1
"6002",45418,4,4,2015-10-27 13:00:30,-69.3542767,-29.2096669,09:58:00,23:21:00,"0101000020E6100000070F2E78AC5651C0BF8DDEBAAC353DC0",1
"6003",45421,4,4,2015-10-27 14:00:13,-69.3542694,-29.2096594,09:58:00,23:21:00,"0101000020E61000004FBE8F59AC5651C08A4C0A3DAC353DC0",1
"6004",45426,4,4,2015-10-27 15:00:13,-69.3542658,-29.2096556,09:58:00,23:21:00,"0101000020E6100000D745764AAC5651C05B6C49FDAB353DC0",1
"6005",45432,4,4,2015-10-27 17:00:11,-69.3315061,-29.2067819,09:58:00,23:21:00,"0101000020E61000002B7B5C65375551C09DE799A8EF343DC0",1
"6006",45437,4,4,2015-10-27 18:00:12,-69.3315053,-29.2064486,09:58:00,23:21:00,"0101000020E6100000D87C0162375551C0144EC1D0D9343DC0",1
"6007",45443,4,4,2015-10-27 19:00:30,-69.3314958,-29.2063939,09:58:00,23:21:00,"0101000020E6100000BAF0283A375551C009980A3BD6343DC0",1
"6008",45445,4,4,2015-10-27 20:00:12,-69.3315081,-29.2063658,09:58:00,23:21:00,"0101000020E6100000FBF6BF6D375551C04C039A63D4343DC0",1
"6009",45450,4,4,2015-10-27 21:00:11,-69.3174419,-29.1987525,09:58:00,23:21:00,"0101000020E610000054B8D4F7505451C08D7F9F71E1323DC0",1
"6010",45456,4,4,2015-10-27 22:00:30,-69.3081906,-29.1947878,09:58:00,23:21:00,"0101000020E6100000D1FB1065B95351C0E8A8FE9CDD313DC0",1
"6011",45458,4,4,2015-10-27 23:00:09,-69.3162906,-29.1869353,09:58:00,23:21:00,"0101000020E610000010C2ED1A3E5451C0CBF7E7FDDA2F3DC0",1
"6012",45465,4,4,2015-10-28 00:00:12,-69.3232806,-29.1887608,09:58:00,23:21:00,"0101000020E61000009A1B1DA1B05451C04DC4B6A052303DC0",1
"6013",45468,4,4,2015-10-28 01:00:26,-69.3233094,-29.1887106,09:58:00,23:21:00,"0101000020E610000052DFE819B15451C096687F564F303DC0",1
"6014",45473,4,4,2015-10-28 02:00:12,-69.3233286,-29.1887214,09:58:00,23:21:00,"0101000020E610000022B7706AB15451C02A0EB10B50303DC0",1
"6015",45478,4,4,2015-10-28 03:00:04,-69.3233286,-29.1887136,09:58:00,23:21:00,"0101000020E610000022B7706AB15451C0784FD4884F303DC0",1
"6016",45483,4,4,2015-10-28 04:00:43,-69.3233203,-29.1887061,09:58:00,23:21:00,"0101000020E610000082A8A047B15451C0430E000B4F303DC0",1
"6017",45491,4,4,2015-10-28 06:00:30,-69.3233094,-29.1887497,09:58:00,23:21:00,"0101000020E610000052DFE819B15451C03BA17CE651303DC0",1
"6018",45495,4,4,2015-10-28 07:01:07,-69.3233275,-29.1887433,09:58:00,23:21:00,"0101000020E61000007099D365B15451C0D0D61C7B51303DC0",1
"6019",45500,4,4,2015-10-28 08:00:55,-69.3231669,-29.1887319,09:58:00,23:21:00,"0101000020E610000095A938C4AE5451C04236DABB50303DC0",1
"6020",45508,4,4,2015-10-28 10:00:55,-69.3232208,-29.1888067,09:58:00,23:21:00,"0101000020E6100000C4584BA6AF5451C004C4C9A255303DC0",1
"6021",45512,4,4,2015-10-28 11:00:47,-69.3233094,-29.1887497,09:58:00,23:21:00,"0101000020E610000052DFE819B15451C03BA17CE651303DC0",1
"6022",45516,4,4,2015-10-28 12:00:54,-69.3234017,-29.1887739,09:58:00,23:21:00,"0101000020E6100000223E0B9DB25451C0A0D67E7C53303DC0",1
"6023",45519,4,4,2015-10-28 13:00:11,-69.3232831,-29.18881,09:58:00,23:21:00,"0101000020E61000005E7699ABB05451C0632827DA55303DC0",1
"6024",45524,4,4,2015-10-28 14:00:17,-69.3233958,-29.1888958,09:58:00,23:21:00,"0101000020E61000007B2A4C84B25451C00D5AA3795B303DC0",1
"6025",45534,4,4,2015-10-28 16:00:17,-69.3268722,-29.1949525,09:58:00,23:21:00,"0101000020E61000002E3E6079EB5451C000C63368E8313DC0",1
"6026",45536,4,4,2015-10-28 17:00:10,-69.3289131,-29.2200156,09:58:00,23:21:00,"0101000020E610000076EE87E90C5551C01D9C3EF152383DC0",1
"6027",45547,4,4,2015-10-28 19:00:18,-69.3600439,-29.232755,09:58:00,23:21:00,"0101000020E6100000F4E791F50A5751C001FBE8D4953B3DC0",1
"6028",45556,4,4,2015-10-28 21:00:19,-69.3605644,-29.2341811,09:58:00,23:21:00,"0101000020E61000008586B47C135751C060D7E54AF33B3DC0",1
"6029",45559,4,4,2015-10-28 22:00:28,-69.3604825,-29.2341019,09:58:00,23:21:00,"0101000020E6100000F1113125125751C0746E241AEE3B3DC0",1
"6030",45568,4,4,2015-10-29 00:00:09,-69.3600289,-29.2375083,09:58:00,23:21:00,"0101000020E61000005AC7A7B60A5751C04F070D58CD3C3DC0",1
"6031",45574,4,4,2015-10-29 01:00:35,-69.3600528,-29.2374997,09:58:00,23:21:00,"0101000020E61000005435E61A0B5751C0504FC4C7CC3C3DC0",1
"6032",45575,4,4,2015-10-29 02:00:01,-69.3600503,-29.2374661,09:58:00,23:21:00,"0101000020E61000008FDA69100B5751C09E680D94CA3C3DC0",1
"6033",45581,4,4,2015-10-29 03:00:02,-69.3600886,-29.2327292,09:58:00,23:21:00,"0101000020E6100000652A0EB10B5751C002D30E24943B3DC0",1
"6034",45587,4,4,2015-10-29 04:00:30,-69.3651381,-29.2465933,09:58:00,23:21:00,"0101000020E61000008281316C5E5751C0A8E90EBD203F3DC0",1
"6035",45592,4,4,2015-10-29 05:00:54,-69.365515,-29.2466986,09:58:00,23:21:00,"0101000020E6100000A3CC0699645751C00FF8B2A3273F3DC0",1
"6036",45596,4,4,2015-10-29 06:01:42,-69.3653917,-29.2468467,09:58:00,23:21:00,"0101000020E6100000B66EDE93625751C022A06758313F3DC0",1
"6037",45599,4,4,2015-10-29 07:00:37,-69.3655606,-29.2467261,09:58:00,23:21:00,"0101000020E6100000316D4958655751C0D3911271293F3DC0",1
"6038",45605,4,4,2015-10-29 08:01:48,-69.3655628,-29.2468619,09:58:00,23:21:00,"0101000020E610000097A88361655751C0E0206B57323F3DC0",1
"6039",45610,4,4,2015-10-29 09:01:39,-69.3659511,-29.2470872,09:58:00,23:21:00,"0101000020E6100000DB9B29BE6B5751C09D42531B413F3DC0",1
"6040",45613,4,4,2015-10-29 10:00:19,-69.3650303,-29.2499706,09:58:00,23:21:00,"0101000020E610000024230CA85C5751C025F6BF12FE3F3DC0",1
"6041",45618,4,4,2015-10-29 11:00:16,-69.3650086,-29.2499575,09:58:00,23:21:00,"0101000020E61000008FF0074D5C5751C0D2E3F736FD3F3DC0",1
"6042",45630,4,4,2015-10-29 13:00:48,-69.3649472,-29.2499758,09:58:00,23:21:00,"0101000020E61000001331804B5B5751C09CCAFD69FE3F3DC0",1
"6043",45631,4,4,2015-10-29 14:00:00,-69.3653003,-29.2563389,09:58:00,23:21:00,"0101000020E6100000046E8214615751C04F31186D9F413DC0",1
"6044",45636,4,4,2015-10-29 15:00:08,-69.3674681,-29.267855,09:58:00,23:21:00,"0101000020E6100000B0F4EB98845751C0F111312592443DC0",1
"6045",45645,4,4,2015-10-29 16:00:30,-69.3567203,-29.2740303,09:58:00,23:21:00,"0101000020E610000070946181D45651C0F29C88D926463DC0",1
"6046",45653,4,4,2015-10-29 18:00:15,-69.3387361,-29.2973589,09:58:00,23:21:00,"0101000020E610000060DE2DDAAD5551C0AEAC7EB61F4C3DC0",1
"6047",45659,4,4,2015-10-29 19:00:29,-69.3359303,-29.3067331,09:58:00,23:21:00,"0101000020E6100000120FCDE17F5551C0C719790F864E3DC0",1
"6048",45667,4,4,2015-10-29 21:00:16,-69.3282944,-29.2975917,09:58:00,23:21:00,"0101000020E610000070DD83C6025551C0A10F3BF82E4C3DC0",1
"6049",45673,4,4,2015-10-29 22:00:19,-69.3282836,-29.2975728,09:58:00,23:21:00,"0101000020E61000000B743799025551C0DD2D24BB2D4C3DC0",1
"6050",45678,4,4,2015-10-29 23:00:15,-69.3282822,-29.2975394,09:58:00,23:21:00,"0101000020E6100000F9365893025551C07F45C88A2B4C3DC0",1
"6051",45683,4,4,2015-10-30 00:00:15,-69.3282269,-29.2975336,09:58:00,23:21:00,"0101000020E6100000B84A66AB015551C00E7679292B4C3DC0",1
"6052",45688,4,4,2015-10-30 01:00:29,-69.3282558,-29.2975306,09:58:00,23:21:00,"0101000020E61000003A6E9D24025551C02C8F24F72A4C3DC0",1
"6053",45694,4,4,2015-10-30 02:00:21,-69.3283928,-29.2975431,09:58:00,23:21:00,"0101000020E61000007B0F3C63045551C084A6DBC82B4C3DC0",1
"6054",45707,4,4,2015-10-30 05:00:15,-69.3291581,-29.2939214,09:58:00,23:21:00,"0101000020E6100000AAAD22ED105551C03398D06E3E4B3DC0",1
"6055",45715,4,4,2015-10-30 06:01:00,-69.3326736,-29.2928361,09:58:00,23:21:00,"0101000020E6100000870F36864A5551C09396804EF74A3DC0",1
"6056",45717,4,4,2015-10-30 07:00:14,-69.3355917,-29.2910661,09:58:00,23:21:00,"0101000020E6100000C7139C557A5551C06979D44E834A3DC0",1
"6057",45723,4,4,2015-10-30 08:00:30,-69.336865,-29.2927533,09:58:00,23:21:00,"0101000020E6100000B18A37328F5551C0CC4B59E1F14A3DC0",1
"6058",45727,4,4,2015-10-30 09:00:14,-69.3389547,-29.2903097,09:58:00,23:21:00,"0101000020E6100000D5D40D6FB15551C02A368BBC514A3DC0",1
"6059",45733,4,4,2015-10-30 10:00:28,-69.3395703,-29.2900242,09:58:00,23:21:00,"0101000020E6100000594C1185BB5551C06F0CA6063F4A3DC0",1
"6060",45736,4,4,2015-10-30 11:00:07,-69.3394439,-29.2899864,09:58:00,23:21:00,"0101000020E6100000E954E872B95551C0E748788C3C4A3DC0",1
"6061",45741,4,4,2015-10-30 12:00:15,-69.3395519,-29.2899944,09:58:00,23:21:00,"0101000020E6100000DC72E437BB5551C0ED05B0123D4A3DC0",1
"6062",45747,4,4,2015-10-30 13:00:22,-69.3394233,-29.2900114,09:58:00,23:21:00,"0101000020E61000000740811CB95551C09977E62F3E4A3DC0",1
"6063",45752,4,4,2015-10-30 14:00:06,-69.3390294,-29.2903203,09:58:00,23:21:00,"0101000020E61000007B585EA8B25551C06BDD616E524A3DC0",1
"6064",45759,4,4,2015-10-30 15:00:14,-69.3389772,-29.290455,09:58:00,23:21:00,"0101000020E6100000BD056DCDB15551C0AEF545425B4A3DC0",1
"6065",45777,4,4,2015-10-30 19:00:06,-69.3398039,-29.2861353,09:58:00,23:21:00,"0101000020E61000006963DB58BF5551C02DBBBB2940493DC0",1
"6066",45782,4,4,2015-10-30 20:00:12,-69.339675,-29.2901747,09:58:00,23:21:00,"0101000020E61000003411363CBD5551C06AA09EE3484A3DC0",1
"6067",45788,4,4,2015-10-30 21:00:19,-69.3391494,-29.2904058,09:58:00,23:21:00,"0101000020E6100000505DAF9FB45551C09791D508584A3DC0",1
"6068",45804,4,4,2015-10-31 00:00:14,-69.3446767,-29.2855444,09:58:00,23:21:00,"0101000020E61000005D8CDC2E0F5651C0528E137019493DC0",1
"6069",45807,4,4,2015-10-31 01:00:29,-69.3443017,-29.2861064,09:58:00,23:21:00,"0101000020E6100000435DFF09095651C0222DDF443E493DC0",1
"6070",45812,4,4,2015-10-31 02:00:12,-69.3443042,-29.2861164,09:58:00,23:21:00,"0101000020E610000007B87B14095651C069D9A4EC3E493DC0",1
"6071",45822,4,4,2015-10-31 04:00:29,-69.3422542,-29.2916031,09:58:00,23:21:00,"0101000020E6100000CBFA287EE75551C087E93180A64A3DC0",1
"6072",45834,4,4,2015-10-31 06:00:19,-69.3422494,-29.2915678,09:58:00,23:21:00,"0101000020E6100000D704076AE75551C01191F52FA44A3DC0",1
"6073",45836,4,4,2015-10-31 07:00:12,-69.3399044,-29.2904886,09:58:00,23:21:00,"0101000020E61000000E7162FEC05551C05FDCFC755D4A3DC0",1
"6074",45841,4,4,2015-10-31 08:00:14,-69.3398972,-29.2904653,09:58:00,23:21:00,"0101000020E610000020802FE0C05551C0721F14EF5B4A3DC0",1
"6075",45851,4,4,2015-10-31 10:00:11,-69.3448483,-29.2932778,09:58:00,23:21:00,"0101000020E610000032A59AFE115651C090A4FF40144B3DC0",1
"6076",45873,4,4,2015-10-31 14:00:19,-69.3447739,-29.2931667,09:58:00,23:21:00,"0101000020E6100000EC408CC6105651C0B8C60CF90C4B3DC0",1
"6077",45885,4,4,2015-10-31 16:00:30,-69.3447339,-29.2932042,09:58:00,23:21:00,"0101000020E6100000A494C61E105651C0C30C326E0F4B3DC0",1
"6078",45889,4,4,2015-10-31 17:00:20,-69.3452939,-29.2930653,09:58:00,23:21:00,"0101000020E61000008800964B195651C0A917D753064B3DC0",1
"6079",45891,4,4,2015-10-31 18:00:13,-69.3452819,-29.2931167,09:58:00,23:21:00,"0101000020E6100000A6194119195651C0546930B2094B3DC0",1
"6080",45900,4,4,2015-10-31 19:00:30,-69.3452831,-29.2930397,09:58:00,23:21:00,"0101000020E61000002397491E195651C0FEED57A6044B3DC0",1
"6081",45906,4,4,2015-10-31 21:00:11,-69.3447942,-29.2932642,09:58:00,23:21:00,"0101000020E61000006E36B11B115651C06D16D45C134B3DC0",1
"6082",45920,4,4,2015-10-31 23:00:19,-69.3452169,-29.2930228,09:58:00,23:21:00,"0101000020E6100000B2E19F08185651C07BFBCE8A034B3DC0",1
"6083",45924,4,4,2015-11-01 00:00:11,-69.3452181,-29.2930231,09:58:00,23:21:00,"0101000020E61000002F5FA80D185651C0F878D78F034B3DC0",1
"6084",45927,4,4,2015-11-01 01:00:10,-69.3452122,-29.2930408,09:58:00,23:21:00,"0101000020E6100000894BE9F4175651C0C864CCB8044B3DC0",1
"6085",45939,4,4,2015-11-01 02:00:19,-69.3448769,-29.2932964,09:58:00,23:21:00,"0101000020E610000056A98F76125651C0D7080E79154B3DC0",1
"6086",45948,4,4,2015-11-01 04:00:18,-69.3528311,-29.2710381,09:58:00,23:21:00,"0101000020E6100000C0E0E4C8945651C05078BFC062453DC0",1
"6087",45959,4,4,2015-11-01 06:01:01,-69.3527281,-29.2687617,09:58:00,23:21:00,"0101000020E61000005578E118935651C0D8EA1791CD443DC0",1
"6088",45965,4,4,2015-11-01 07:00:43,-69.3528858,-29.2687825,09:58:00,23:21:00,"0101000020E6100000428E52AE955651C0B43C0FEECE443DC0",1
"6089",45970,4,4,2015-11-01 08:01:29,-69.3528572,-29.2686789,09:58:00,23:21:00,"0101000020E61000001F8A5D36955651C011A0F023C8443DC0",1
"6090",45971,4,4,2015-11-01 09:00:12,-69.3527778,-29.2688122,09:58:00,23:21:00,"0101000020E61000004F7056E9935651C00CC457E0D0443DC0",1
"6091",45980,4,4,2015-11-01 10:01:38,-69.3528306,-29.2687531,09:58:00,23:21:00,"0101000020E6100000CC01CCC6945651C0D932CF00CD443DC0",1
"6092",45988,4,4,2015-11-01 12:00:18,-69.3528353,-29.2686722,09:58:00,23:21:00,"0101000020E6100000F59782DA945651C0295888B3C7443DC0",1
"6093",46000,4,4,2015-11-01 14:00:48,-69.3531236,-29.2668428,09:58:00,23:21:00,"0101000020E6100000885CBA93995651C04E2C4BCF4F443DC0",1
"6094",46001,4,4,2015-11-01 15:00:01,-69.3529397,-29.2637733,09:58:00,23:21:00,"0101000020E6100000713D6590965651C0D90EA1A586433DC0",1
"6095",46006,4,4,2015-11-01 16:00:09,-69.3499786,-29.2594925,09:58:00,23:21:00,"0101000020E61000003153A40C665651C0AA0EB9196E423DC0",1
"6096",46018,4,4,2015-11-01 18:00:16,-69.3469239,-29.2506622,09:58:00,23:21:00,"0101000020E6100000D92C4D00345651C0EA57DF652B403DC0",1
"6097",46021,4,4,2015-11-01 19:00:08,-69.3457119,-29.2519553,09:58:00,23:21:00,"0101000020E6100000A215CE24205651C0CA8D7D2480403DC0",1
"6098",46029,4,4,2015-11-01 20:00:30,-69.3431531,-29.2551942,09:58:00,23:21:00,"0101000020E610000058816B38F65551C0FE20376854413DC0",1
"6099",46034,4,4,2015-11-01 21:00:16,-69.3385161,-29.2576972,09:58:00,23:21:00,"0101000020E6100000D9AA6E3FAA5551C051459671F8413DC0",1
"6100",46036,4,4,2015-11-01 22:00:04,-69.3380806,-29.2579761,09:58:00,23:21:00,"0101000020E61000005F1AD01CA35551C04EA6C0B80A423DC0",1
"6101",46041,4,4,2015-11-01 23:00:01,-69.3381128,-29.2579986,09:58:00,23:21:00,"0101000020E6100000FA96DEA3A35551C0EE693D320C423DC0",1
"6102",46050,4,4,2015-11-02 00:01:40,-69.3378011,-29.2620558,09:58:00,23:21:00,"0101000020E6100000614381889E5551C024BAC21616433DC0",1
"6103",46055,4,4,2015-11-02 01:00:22,-69.337825,-29.2621083,09:58:00,23:21:00,"0101000020E61000005BB1BFEC9E5551C09A82908719433DC0",1
"6104",46059,4,4,2015-11-02 02:00:37,-69.3378928,-29.2619731,09:58:00,23:21:00,"0101000020E610000073631F09A05551C086EE48AB10433DC0",1
"6105",46072,4,4,2015-11-02 05:00:48,-69.3359264,-29.2653078,09:58:00,23:21:00,"0101000020E61000003C7771D17F5551C0AB5F4436EB433DC0",1
"6106",46075,4,4,2015-11-02 06:00:08,-69.3359275,-29.2653553,09:58:00,23:21:00,"0101000020E6100000EE940ED67F5551C0FD512F53EE433DC0",1
"6107",46080,4,4,2015-11-02 07:00:07,-69.3270264,-29.2586758,09:58:00,23:21:00,"0101000020E61000006E3B2300EE5451C04244C59338423DC0",1
"6108",46087,4,4,2015-11-02 08:00:29,-69.3309125,-29.2506958,09:58:00,23:21:00,"0101000020E61000009B559FAB2D5551C09B3E96992D403DC0",1
"6109",46092,4,4,2015-11-02 09:00:15,-69.3363508,-29.2478528,09:58:00,23:21:00,"0101000020E6100000F17E81C5865551C0D738F647733F3DC0",1
"6110",46096,4,4,2015-11-02 10:00:15,-69.3363194,-29.2478306,09:58:00,23:21:00,"0101000020E6100000A900CE41865551C0B4F281D3713F3DC0",1
"6111",46103,4,4,2015-11-02 11:00:30,-69.3364167,-29.2478367,09:58:00,23:21:00,"0101000020E61000000215E9D9875551C0A23FD939723F3DC0",1
"6112",46128,4,4,2015-11-02 16:00:14,-69.3432711,-29.2405956,09:58:00,23:21:00,"0101000020E61000005D0A5927F85551C0BE8F59AC973D3DC0",1
"6113",46132,4,4,2015-11-02 17:00:14,-69.3342192,-29.2302214,09:58:00,23:21:00,"0101000020E6100000806CEDD8635551C0DFD627CAEF3A3DC0",1
"6114",46142,4,4,2015-11-02 19:00:14,-69.3373344,-29.2221342,09:58:00,23:21:00,"0101000020E610000036F405E3965551C0B85274C9DD383DC0",1
"6115",46147,4,4,2015-11-02 20:00:15,-69.3412803,-29.2097328,09:58:00,23:21:00,"0101000020E610000038D15389D75551C005E67C0CB1353DC0",1
"6116",46153,4,4,2015-11-02 21:00:29,-69.3428992,-29.2067686,09:58:00,23:21:00,"0101000020E6100000C6747C0FF25551C0F7D676C9EE343DC0",1
"6117",46156,4,4,2015-11-02 22:00:15,-69.3430053,-29.2068047,09:58:00,23:21:00,"0101000020E6100000B37680CCF35551C0BA281F27F1343DC0",1
"6118",46163,4,4,2015-11-02 23:00:48,-69.3429828,-29.2066833,09:58:00,23:21:00,"0101000020E6100000CB45216EF35551C01E215E32E9343DC0",1
"6119",46178,4,4,2015-11-03 02:00:30,-69.3429514,-29.2068167,09:58:00,23:21:00,"0101000020E610000084C76DEAF25551C043C472F0F1343DC0",1
"6120",46184,4,4,2015-11-03 03:00:30,-69.3456775,-29.2021617,09:58:00,23:21:00,"0101000020E6100000A25D85941F5651C0F70082DEC0333DC0",1
"6121",46188,4,4,2015-11-03 04:00:15,-69.3479278,-29.1976186,09:58:00,23:21:00,"0101000020E6100000A197F672445651C0D014F02197323DC0",1
"6122",46191,4,4,2015-11-03 05:00:16,-69.3479867,-29.1976972,09:58:00,23:21:00,"0101000020E61000005AFC016A455651C0C282A0489C323DC0",1
"6123",46199,4,4,2015-11-03 06:00:52,-69.3479494,-29.1975922,09:58:00,23:21:00,"0101000020E61000006C6A8FCD445651C0D7F1046795323DC0",1
"6124",46204,4,4,2015-11-03 07:01:23,-69.3481528,-29.1975339,09:58:00,23:21:00,"0101000020E6100000B180AE22485651C0F159E89491323DC0",1
"6125",46214,4,4,2015-11-03 09:00:30,-69.3461133,-29.1878531,09:58:00,23:21:00,"0101000020E61000007B0D66B8265651C0C5F3082417303DC0",1
"6126",46215,4,4,2015-11-03 10:00:13,-69.3467514,-29.1831033,09:58:00,23:21:00,"0101000020E6100000E7B5C82C315651C0284A9DDBDF2E3DC0",1
"6127",46223,4,4,2015-11-03 11:00:30,-69.3516408,-29.1715464,09:58:00,23:21:00,"0101000020E61000001DFC6948815651C01DBF0177EA2B3DC0",1
"6128",46225,4,4,2015-11-03 12:00:13,-69.3506872,-29.1695686,09:58:00,23:21:00,"0101000020E61000000DC8B9A8715651C0B36D07D9682B3DC0",1
"6129",46234,4,4,2015-11-03 13:00:30,-69.3506942,-29.1695586,09:58:00,23:21:00,"0101000020E610000067F915C6715651C06BC14131682B3DC0",1
"6130",46237,4,4,2015-11-03 14:00:12,-69.3484997,-29.1712531,09:58:00,23:21:00,"0101000020E61000009D8AAFD14D5651C0B0D63F3ED72B3DC0",1
"6131",46246,4,4,2015-11-03 16:00:11,-69.3299261,-29.1645472,09:58:00,23:21:00,"0101000020E610000032665C821D5551C0FCA5EAC31F2A3DC0",1
"6132",46259,4,4,2015-11-03 18:00:30,-69.3160803,-29.1907419,09:58:00,23:21:00,"0101000020E61000003BDADDA83A5451C0167A0E76D4303DC0",1
"6133",46262,4,4,2015-11-03 19:00:13,-69.3295031,-29.2146756,09:58:00,23:21:00,"0101000020E61000008F9B2B94165551C0CA3FE9FAF4363DC0",1
"6134",46273,4,4,2015-11-03 21:00:30,-69.3441869,-29.2275939,09:58:00,23:21:00,"0101000020E61000008BCD7D28075651C0E3440598433A3DC0",1
"6135",46275,4,4,2015-11-03 22:00:11,-69.3468289,-29.2333575,09:58:00,23:21:00,"0101000020E6100000B1B3D771325651C0BDC62E51BD3B3DC0",1
"6136",46281,4,4,2015-11-03 23:00:12,-69.3476678,-29.2353108,09:58:00,23:21:00,"0101000020E6100000D3B77130405651C046651E543D3C3DC0",1
"6137",46286,4,4,2015-11-04 00:00:12,-69.3415275,-29.254065,09:58:00,23:21:00,"0101000020E6100000D1CB2896DB5551C0E90E62670A413DC0",1
"6138",46292,4,4,2015-11-04 01:00:29,-69.3394558,-29.2611689,09:58:00,23:21:00,"0101000020E610000000DCD1A4B95551C0783B0CF7DB423DC0",1
"6139",46295,4,4,2015-11-04 02:00:13,-69.3394536,-29.2611592,09:58:00,23:21:00,"0101000020E61000009BA0979BB95551C0AE0C4F54DB423DC0",1
"6140",46302,4,4,2015-11-04 03:00:30,-69.3391819,-29.2650983,09:58:00,23:21:00,"0101000020E61000004AF9FF27B55551C0A6B9707BDD433DC0",1
"6141",46304,4,4,2015-11-04 04:00:11,-69.3391722,-29.2651186,09:58:00,23:21:00,"0101000020E610000097AD50FFB45551C0B28F04D0DE433DC0",1
"6142",46313,4,4,2015-11-04 05:00:22,-69.3391794,-29.2651103,09:58:00,23:21:00,"0101000020E6100000869E831DB55551C02F55C444DE433DC0",1
"6143",46318,4,4,2015-11-04 06:00:48,-69.3391772,-29.2651083,09:58:00,23:21:00,"0101000020E610000020634914B55551C0EE653623DE433DC0",1
"6144",46319,4,4,2015-11-04 07:00:12,-69.3437164,-29.2687264,09:58:00,23:21:00,"0101000020E610000054461273FF5551C06292DB40CB443DC0",1
"6145",46324,4,4,2015-11-04 08:00:11,-69.3438247,-29.2688003,09:58:00,23:21:00,"0101000020E6100000A6835039015651C0ADA7B118D0443DC0",1
"6146",46333,4,4,2015-11-04 09:00:30,-69.3444131,-29.2721111,09:58:00,23:21:00,"0101000020E610000018343EDD0A5651C0EB60B312A9453DC0",1
"6147",46337,4,4,2015-11-04 10:00:20,-69.3444456,-29.27211,09:58:00,23:21:00,"0101000020E610000012D08E650B5651C021EA3E00A9453DC0",1
"6148",46339,4,4,2015-11-04 11:00:15,-69.3444228,-29.2721522,09:58:00,23:21:00,"0101000020E6100000CB7FED050B5651C0D2883EC4AB453DC0",1
"6149",46348,4,4,2015-11-04 12:00:47,-69.3443556,-29.2720328,09:58:00,23:21:00,"0101000020E6100000720C12EC095651C077700BF1A3453DC0",1
"6150",46357,4,4,2015-11-04 14:00:24,-69.3420444,-29.2764108,09:58:00,23:21:00,"0101000020E6100000EBF1310EE45551C0DE42B2DBC2463DC0",1
"6151",46359,4,4,2015-11-04 15:00:10,-69.3446558,-29.2916867,09:58:00,23:21:00,"0101000020E61000001C5833D70E5651C09C2DC5FAAB4A3DC0",1
"6152",46364,4,4,2015-11-04 16:00:10,-69.3555708,-29.2973406,09:58:00,23:21:00,"0101000020E6100000675A07ACC15651C0E4C578831E4C3DC0",1
"6153",46370,4,4,2015-11-04 17:00:09,-69.3470033,-29.3108908,09:58:00,23:21:00,"0101000020E6100000A946544D355651C095A01A8A964F3DC0",1
"6154",46376,4,4,2015-11-04 18:00:29,-69.3344111,-29.3101997,09:58:00,23:21:00,"0101000020E6100000D77AD0FD665551C0A0BA5E3F694F3DC0",1
"6155",46380,4,4,2015-11-04 19:00:11,-69.3247594,-29.2979614,09:58:00,23:21:00,"0101000020E61000006484A6DBC85451C06A78C432474C3DC0",1
"6156",46385,4,4,2015-11-04 20:00:10,-69.3382839,-29.2849722,09:58:00,23:21:00,"0101000020E6100000DAD08371A65551C0E84427F0F3483DC0",1
"6157",46392,4,4,2015-11-04 21:00:32,-69.3382658,-29.2849239,09:58:00,23:21:00,"0101000020E6100000BD169925A65551C04959D0C5F0483DC0",1
"6158",46394,4,4,2015-11-04 22:00:09,-69.3358092,-29.2795406,09:58:00,23:21:00,"0101000020E61000008AECDEE57D5551C07BE706F98F473DC0",1
"6159",46399,4,4,2015-11-04 23:00:10,-69.3311081,-29.2736897,09:58:00,23:21:00,"0101000020E6100000343C07E0305551C086C0368710463DC0",1
"6160",46407,4,4,2015-11-05 00:00:30,-69.3249458,-29.2835219,09:58:00,23:21:00,"0101000020E61000003EFE77E9CB5451C0253328E494483DC0",1
